,ICB1487
NCIH524,0.2805348357773701
NCIH1184,0.24892635838537125
D283MED,0.2459676226414879
HCC33,0.23453349150006925
NCIH446,0.2181952812920152
DMS273,0.21585907119972936
NCIH1155,0.2147174313480178
NCIH810,0.17383461242772355
NH6,0.15507847342456024
NCIH1341,0.15460641738522274
CORL95,0.1532728119115961
NCIH2196,0.15033928243164615
NCIH2029,0.14552182256098006
DU145,0.14416196123202998
IMR32,0.14026653608003628
LK2,0.13781670939727608
DMS114,0.13722645813595166
FTC133,0.13400801165001985
SNU398,0.12807206391334394
COLO668,0.12771809768999293
DAOY,0.1273474224715237
KNS62,0.1266827615925824
NCIH522,0.12609318204583028
NCIH661,0.12404079471526003
FUOV1,0.12271762451791235
TE8,0.12203345675228336
SKNDZ,0.12169840268103532
UBLC1,0.12022307204273366
CAOV3,0.11759512564400566
NCIH196,0.1144376936746261
5637,0.11315205163149517
DMS53,0.11091749890857876
VCAP,0.10831307791403962
TE441T,0.10536238101846633
22RV1,0.10486840358528736
SKNBE2,0.10417248721184763
TOV112D,0.1040552704985965
DMS454,0.1024775918303555
QGP1,0.10197521074636842
KYSE450,0.10102928491641082
KELLY,0.10096489667602976
TUHR4TKB,0.10021653803897101
SW1463,0.10013631475788307
CADOES1,0.09964182488023753
WM793,0.09956042448743282
TE4,0.09899339156467157
SKNSH,0.09720172407099
BICR18,0.09577777777937566
SIMA,0.09577307961929132
ZR751,0.0948431519828775
BICR16,0.09386783780890474
JL1,0.09385859468719665
HCC1954,0.09380311262244745
TE10,0.09198534203183079
ES2,0.09104928633571353
SNU503,0.0906920965130048
NCIH841,0.08909591867523409
SAOS2,0.08857975148030851
DBTRG05MG,0.08758228994861107
TE14,0.08709869422653028
MHHNB11,0.08686360833912565
NCIH211,0.08658504901409708
HARA,0.08622915388775214
SNU878,0.08576957487801343
IGR37,0.08563857732012473
G292CLONEA141B1,0.08535359915316072
NCIH1581,0.08506715068944956
KPNSI9S,0.08497109081797685
COV434,0.08436131193295393
HCC1833,0.08360655894044093
NCIH1651,0.08348010418128418
CAL27,0.08337970955368489
HCC1395,0.0824102390599079
KYSE180,0.08164451001821961
TT2609C02,0.08126877553617216
A204,0.0810520255893481
SF268,0.08084831476393518
RH41,0.08003273827322725
NCIH1299,0.07980423511305851
BT549,0.07907899054766351
SNU475,0.07843417842329123
U2OS,0.0783178241019791
BEN,0.07783181183599477
T3M10,0.07774692702458677
SKES1,0.07759705660324612
NCIH2444,0.07727921488727177
JHOS2,0.0770385417387671
SNU685,0.07639102830346595
NCIH2170,0.07630994901896877
WM115,0.07618494136969307
ESS1,0.07595971961554818
COLO792,0.07593788117729816
YH13,0.07588157771749424
JMSU1,0.07584271909832213
SW1573,0.07581169141636887
SKMEL5,0.07560110142015349
8305C,0.07542661584297676
SKMEL3,0.07536457308853674
OAW42,0.07531922381753052
NCIH1755,0.07493013294361232
MELJUSO,0.07484031901499925
NCIH2286,0.07468346027442262
SNU119,0.07426923819714142
SUIT2,0.07390212751398353
EPLC272H,0.07377197456027183
CHP212,0.0735525870997809
RH18,0.07354964114171285
SNU182,0.0734596842785181
OAW28,0.07326075660668964
ISTMES1,0.07306880249320456
A673,0.07298250325125609
KURAMOCHI,0.07243968655295667
ML1,0.0716684282195506
NCIH747,0.07160520277965801
NCIH1650,0.07157386505000639
COV362,0.07135490920570318
HT144,0.07132794259369361
SCC25,0.07077902328756862
NCIH2052,0.07066544240373838
NCIH1623,0.07019513678607521
SNB75,0.06966584041211933
G361,0.06889757563741825
HOS,0.06850781357107545
NCIH520,0.06849879910497221
A172,0.06833824753684006
CHAGOK1,0.06833024640218695
COV644,0.06765223414098986
NCIH727,0.06762464593330805
HCC95,0.06739116705038962
NCIH23,0.06720001461950714
HEYA8,0.0671653461251578
CAL148,0.06628461011521679
WM88,0.066220643532403
HMCB,0.06482547553818126
YD10B,0.0643850354033201
PECAPJ34CLONEC12,0.06421368864676973
SKNFI,0.06396777198829018
A253,0.06393270808735074
HGC27,0.0635853506562971
8MGBA,0.06287563761271997
HS294T,0.06286455525203255
VMRCRCW,0.06270219918358991
MDAMB361,0.061793017244168476
NCIH1568,0.0617010507244073
KLE,0.061378409718120606
HCC1569,0.06118102214731564
ONS76,0.061005231176092765
MDST8,0.06035363613176441
OVCAR4,0.06034742699435457
ONCODG1,0.060128087856632366
EN,0.06001801183691608
CAL78,0.05997753457974446
TCCPAN2,0.05973667448201244
ECC12,0.059543489875591236
WM2664,0.05954242517090842
SBC5,0.059466084397540184
SNU1214,0.05941029801638078
NCIH1734,0.05922996746029362
SF539,0.059204705125371106
VMRCRCZ,0.058652121720048654
OE21,0.05853487951036183
HCC1171,0.05821498461833639
HUH28,0.05817891185406883
HS944T,0.0579912248751048
RD,0.05792907666352438
SW1088,0.057734866498411
EFE184,0.05764998674434589
HCC1438,0.057603201421625755
NCIH1693,0.057195243378173874
RMGI,0.057096848598244355
TE617T,0.05708908857052508
TUHR10TKB,0.05685250053418026
MKN45,0.05673927746403447
KYSE410,0.05580380488228252
SKNMC,0.05559158108955796
YD15,0.05526563895763847
HS852T,0.054517795522401866
NCIH1792,0.05450367286010864
HS683,0.054490860393293844
CAKI1,0.05413025153164536
A2780,0.05405806905405661
A2058,0.05405094569217395
GOS3,0.05400194713884144
KMS11,0.05392225004056256
HS729,0.05389895072187257
TE6,0.05343616419600901
IPC298,0.05334499742794772
DETROIT562,0.05236555838861605
NCIH2023,0.052313926144552776
KMRC3,0.052224219210173194
KMRC1,0.05208472567814997
SNU738,0.05185144569807015
NCIH1573,0.051760764612732935
OV7,0.05161262947417096
ECC10,0.051425149479417
SKMEL28,0.0512238221783008
COLO800,0.050906673596736944
EFM192A,0.050871283327576976
SNU423,0.05029898777480985
KPNYN,0.050016390733452
CAL120,0.049266557566324906
8505C,0.04816692566464912
WM983B,0.048051942464915155
ISHIKAWAHERAKLIO02ER,0.04795339409879941
NCIH1666,0.0478352609178813
OVCAR8,0.04778485270794484
RERFLCMS,0.04741591304014313
42MGBA,0.04738210250923591
HS688AT,0.04736214688385173
COLO829,0.04706887883277604
647V,0.04689287729461771
IGR1,0.04677012759005944
PANC0327,0.04643576835240153
SW1116,0.04634451254663033
HS934T,0.045380588293290135
COLO741,0.04491222105152746
FTC238,0.04467614870269006
MPP89,0.044596590918119856
SJSA1,0.04455859386094698
BC3C,0.044513730369829724
OVSAHO,0.044414600019401965
YD38,0.04395784711595752
JHOM1,0.043937561264589475
NCIH1703,0.043839428358927346
JHH2,0.04377750578177635
VMCUB1,0.043746242740696474
SKMEL24,0.04361223460789421
SW579,0.04342612376365929
MDAMB157,0.04292658871531425
SNU1077,0.042758066879716804
HS936T,0.04242556843113265
OVK18,0.04222530784182841
NCIH322,0.04207416284791517
ACHN,0.04195635524219256
JIMT1,0.040844617222216065
CMLT1,0.040556356498163096
HCC38,0.04001814237092665
MFE319,0.03928818609087221
SNU489,0.03919792065088504
LN229,0.03876516224541983
HS822T,0.03844956746703718
CAS1,0.03840622872031293
KMRC2,0.03821364061415007
NCIH1395,0.03817787534300631
786O,0.037277414945954754
JURKAT,0.037157157222372554
KG1C,0.0369883235588534
HCC1806,0.03647837386182134
SW1353,0.03631154741527435
IGR39,0.036007789052094875
CALU1,0.035921813780460506
FADU,0.035486623327330574
NCIH647,0.03541730940749687
JHUEM3,0.035154574567830554
UMUC1,0.03489460076248479
GAMG,0.034823771872621645
A375,0.03461787828732478
C32,0.03450832496252932
HCC1143,0.0342168218234935
NCIH1355,0.03407090750248455
SW1783,0.03398154625879691
YKG1,0.0338992151775141
MSTO211H,0.0337118721527225
HCT116,0.033619460161918385
A101D,0.03358595822053135
SNU1066,0.03314352503174786
RKN,0.03306185467927822
HUCCT1,0.032628779907161315
BT474,0.03213663268419325
SKNAS,0.03213147282802931
NCIH2122,0.031978470346303536
HOP62,0.031807577126211926
C2BBE1,0.03175255982768461
SKMEL31,0.03168171643374488
UACC62,0.03133513585752042
NCIH460,0.030720890423297863
HCC2279,0.03071026864465456
RH30,0.030704270859247818
YAPC,0.03070197776230857
NMCG1,0.03063052666751035
NCIH2172,0.030451711952128722
OVTOKO,0.030449265237508977
MHHES1,0.03010909458309972
SKMES1,0.03010590290540323
OC314,0.03003277894139806
SH4,0.02965880146176898
SNU216,0.02965495788724667
GMS10,0.029597692242706843
KNS60,0.029595419859771366
SW1271,0.0293779829986838
A549,0.029357715403405777
MKN7,0.02927642173716738
MIAPACA2,0.029028267696990222
HMC18,0.028812067553160133
TM31,0.028541780007920205
BXPC3,0.028465546586791183
GSS,0.02843607691349464
OV90,0.028333333543804767
SW48,0.028041974378214405
SNU46,0.028018334702909573
BICR31,0.027979993168026126
GB1,0.027841518306163184
EKVX,0.027796955140565818
CALU6,0.027255096179846984
KP4,0.02723434497245035
COV318,0.027212383463333926
639V,0.02716122630708944
HCC366,0.02687366164272789
MEWO,0.0265984484316738
U87MG,0.026598425370777553
LOXIMVI,0.026495539056878323
NCIH226,0.026473813994788754
K029AX,0.02585059753734322
CAKI2,0.025765873814397267
SNU387,0.02574832723239584
NCIH1869,0.025725199763290445
HS839T,0.025542500711686546
SNU81,0.025489622977662482
CAL54,0.025330650230878885
PATU8988S,0.025253453134096795
SW1417,0.025252652902015157
UACC257,0.02521539941716175
SNUC2A,0.02499135724014872
HEL,0.024739746863797957
SNU201,0.02468170687073412
SKHEP1,0.024655693084726735
SCABER,0.024263511983399703
MKN74,0.02425961836865841
WM1799,0.023917268857395858
CW2,0.02375042173541998
CALU3,0.023569184514953916
SNU466,0.023441243763477948
KYSE70,0.023363537252739063
SNU410,0.02327910349343049
HCC1195,0.023243403750879778
HS940T,0.023149941363754714
HSC3,0.023074731319109535
A498,0.02280697586342727
PECAPJ49,0.02262706083749832
MKN1,0.021720006176881395
HCC44,0.02171970880139294
HLF,0.021620588636087967
JHOC5,0.02136277523186361
SKMEL30,0.02133866980991384
NCIH2405,0.02118735150596825
DKMG,0.021128800638696155
ECGI10,0.02071962164312633
SKLU1,0.020396609406276085
NCIH650,0.020191754741321503
BICR6,0.02003038601344716
SKOV3,0.019987528989153562
HCC1588,0.019657416480516242
SNU1272,0.01948887660173735
NCIH1563,0.01947612290849062
SF295,0.01912891836812689
YD8,0.018799180472530867
JHUEM7,0.01876522827875959
MG63,0.018702119908269914
LMSU,0.018542036566143883
SNU899,0.01801254792230584
T24,0.017883687549593588
BICR56,0.01711895639126303
TUHR14TKB,0.01685455424313274
NCIH2085,0.016838667221610187
SNU840,0.01673546041531061
KALS1,0.016600405996991502
CAMA1,0.015812105095197
HEC251,0.015470005215290773
KNS42,0.015388462640888898
NCIH2030,0.015175222712406669
BCPAP,0.015105576127215784
TE11,0.014149227484569081
SNU1105,0.014140343266743289
OV56,0.014004970990862729
PC3,0.013573285508972736
BFTC905,0.013188407759727573
MDAMB453,0.012703656819713458
CCFSTTG1,0.012693155483175126
SNU8,0.012443475286673736
PECAPJ41CLONED2,0.012354313757489674
HSC2,0.012217204936218126
LCLC103H,0.011969359655937806
NCIH2228,0.011774767156147921
KYSE140,0.011443323365787872
HCC1500,0.01115268300373608
T98G,0.011092275365691453
MCF7,0.010320891935228853
NCIH2110,0.010170779621321515
CAL62,0.009960238165080971
SNU626,0.009859563336417581
769P,0.00916407373650211
M059K,0.008828749209011399
JHUEM2,0.008463790615085643
SNU449,0.008378989337621191
TE1,0.008107079048705317
TCCSUP,0.008099229998178546
NCIH2291,0.007337449287140487
SF126,0.007205719168110901
LU99,0.007148580383085058
HCC15,0.0070897676067865996
KPL1,0.006904679372762893
CAL51,0.0066872515332615165
253J,0.006545181322603009
PATU8988T,0.006477729976735547
SNUC4,0.006457512266631192
SKLMS1,0.005947195391414844
KMH2,0.005343187050702834
KNS81,0.005328931685350306
HELA,0.00508220648805938
BICR22,0.005053076552849177
CAL851,0.0050180383308067135
RCC10RGB,0.004804613762434409
HT1197,0.003963758360636594
CAPAN1,0.0035930290309093447
HUPT4,0.0035609172407760413
SW1710,0.0027761428186156203
GCT,0.002730795237248378
HDMYZ,0.0026463810164199944
MDAMB468,0.002548487504559263
L33,0.0025338547837652266
HS888T,0.0025107853056416246
SW1990,0.002448550596316764
KP2,0.0024386182313609617
MELHO,0.0022021510516298613
SNUC5,0.00193399342009479
CFPAC1,0.0016440253835391266
RERFLCAI,0.0010239870737471684
SNU1033,0.0007762043044090314
HS578T,0.0007712581043000527
G401,0.0005664316664909525
RPMI7951,0.0005392100327770445
RL952,0.0002559473140503359
HEPG2,5.4018254425194864e-05
PLCPRF5,-0.0001742673159081833
SCC4,-0.0008187613049386144
AGS,-0.001036677377193909
HS746T,-0.001050224987856783
LUDLU1,-0.0010631654499479058
HT55,-0.0013489782981873234
MFE296,-0.0014927514111248358
NCIH1793,-0.001527723173084671
GI1,-0.0015306234352919334
CAL12T,-0.0016108964559328836
U118MG,-0.0016408947215043536
CAL29,-0.002996961591500925
LN18,-0.0030904980915039365
KYSE520,-0.0031313842015287963
UMUC3,-0.0036061601177886384
OVISE,-0.0038540773410534507
KMRC20,-0.003906762998479796
SU8686,-0.00426440607395245
HSC4,-0.004410619992244577
FU97,-0.004461068929529384
HCC4006,-0.005772211612387046
NCIH28,-0.006265626453321503
HCT15,-0.00633168800826398
LI7,-0.006341321475825145
HOP92,-0.006448148020141009
HCC202,-0.006670431297614828
TE9,-0.0069378960393157
PECAPJ15,-0.007072005307226311
LXF289,-0.007450709446449018
MALME3M,-0.007550228018819076
SNU478,-0.007688292703040539
KU1919,-0.007822355762302164
NB1,-0.008328678921925028
HS895T,-0.008922981588556703
JHH1,-0.008975497816887125
SNU761,-0.009296927304657844
HUH6,-0.009297508410609544
SNU886,-0.00982666411824094
U251MG,-0.010060100219561802
HDQP1,-0.010260405018599098
NCIH2009,-0.010379621319841449
LOVO,-0.010469053744618107
CJM,-0.010583882863434596
MOLP8,-0.010587757466626602
HCC827,-0.011098236061429694
SNU1041,-0.011240990664099584
HCC2108,-0.011677429907973274
HEP3B217,-0.011799681936139459
PSN1,-0.011863119210409273
SNU61,-0.012447402381678883
CAL33,-0.013471018440008949
EFO21,-0.013537360268478972
MESSA,-0.013638001867930438
IGROV1,-0.013854102848143913
LS123,-0.014127654798507151
NCIH1339,-0.01431650099750246
NCIH1944,-0.014799976437517586
RERFLCAD1,-0.014998358118130163
PANC1,-0.015031937576354494
SNU1076,-0.015041004497800922
SKUT1,-0.015259005086743828
BT20,-0.015390554704000966
SNU668,-0.01547867559772301
RERFLCAD2,-0.016007224659185897
CORL105,-0.016800148136883245
OUMS23,-0.016891713194101148
PANC0504,-0.017231334457764126
ACCMESO1,-0.017384076763410146
TE5,-0.0175027839177429
MORCPR,-0.017771706367694182
KP3,-0.020067153696911397
CAPAN2,-0.02018589347792823
NCIH2126,-0.02029778357762698
RT4,-0.020317942899039754
NCIH508,-0.02082060946204972
SH10TC,-0.021528819494716345
HCC1428,-0.021970530649195696
AU565,-0.02273368216080076
LCLC97TM1,-0.023705990529046237
HS766T,-0.023737984190301653
MDAMB231,-0.023851227417568465
HT1080,-0.024265339095113178
HEC1B,-0.02444851847093388
253JBV,-0.024678970485873662
TE15,-0.02489301032937776
COLO678,-0.024936330630169
HCC56,-0.025213875104450216
HEC59,-0.02599656335221613
SKBR3,-0.026463612069396236
DANG,-0.02692631173514201
HCC1419,-0.027286213022924773
KMBC2,-0.027457743627395132
SNU869,-0.027594521318236833
EFO27,-0.027730933535142534
NUGC3,-0.028265519119390427
BHT101,-0.028284905853875643
PK45H,-0.028316540015857764
RT112,-0.02873152173550056
ASPC1,-0.028844474938562077
CL34,-0.029100263297681762
DLD1,-0.029605649584049706
NCIH1915,-0.030153452758008736
MDAMB415,-0.030575375608522814
LOUNH91,-0.031579707362203294
AM38,-0.0323280298111214
HPAC,-0.03250389234318653
LNCAPCLONEFGC,-0.032534688353655736
JHH5,-0.032840028283144494
MCAS,-0.032958395119938054
2313287,-0.03312122526170407
HUPT3,-0.033203865436182575
SNU213,-0.033264443091922474
HUH1,-0.033295704028568046
ALLSIL,-0.03365871155809406
KYSE510,-0.03370138388330119
NCIH2087,-0.0337145407926039
PANC0203,-0.033940128987375966
HEC50B,-0.03408578153959557
TYKNU,-0.03492730867208921
NCIH838,-0.03504026472794157
OSRC2,-0.03519527147429665
SQ1,-0.036146923815741666
SW620,-0.036221402356294084
HPAFII,-0.03631180931066178
NCIH2452,-0.03661924230998364
HT29,-0.036715849385001546
HT115,-0.036824233183318525
PANC0403,-0.03730386861240995
G402,-0.037891497513943696
BFTC909,-0.037933767751085
SNU1196,-0.038422666069926906
SNU245,-0.03860428528275434
SNU308,-0.038858918965931875
HCC1937,-0.03983115437776588
BHY,-0.03988678664274411
PK59,-0.040123529139227294
EBC1,-0.0404100817609728
LS411N,-0.04056342207864093
KYM1,-0.04070385409411365
NCIH358,-0.04109735593348527
HEC1A,-0.04123841172228704
KCL22,-0.04144442817901047
KASUMI2,-0.04182167617129082
TOV21G,-0.04219380024881788
DV90,-0.04272036498732075
PC14,-0.0429729627656806
HT1376,-0.043268717389006485
MDAMB435S,-0.043465683096613014
PK1,-0.04394384720844969
SCC9,-0.043979104260951134
JVM2,-0.0441174340348162
LS1034,-0.04415924967347172
HCC78,-0.04429174817801998
JHH4,-0.044629212549484785
PATU8902,-0.04549774229577624
RKO,-0.046239778861166175
PANC1005,-0.04653045078076194
COLO201,-0.046645539458329235
SNGM,-0.047007858966189885
LAMA84,-0.049194895471677894
PANC0813,-0.049623021890664684
OE19,-0.04976727382035033
HS611T,-0.05093649942904987
SNU1079,-0.0516594605326698
JHUEM1,-0.051708937059691616
NCIH1373,-0.051742800594557006
NCIH1838,-0.051958419508154996
SW948,-0.05253407290758843
HCC2935,-0.05266729697317862
SNU601,-0.05323260799442053
SNU719,-0.054482692341984384
OCUM1,-0.055682225131000254
IALM,-0.05633397558442229
ZR7530,-0.05641941084433239
KYSE30,-0.05658741204045228
COLO680N,-0.05699274201251667
NCIH1435,-0.0573766141032104
HEC6,-0.05908780278467397
HEC265,-0.0599924176628428
AN3CA,-0.06018546303270448
NCIN87,-0.06038608057270314
SKCO1,-0.0634547107597405
KYSE150,-0.06400042269614967
T84,-0.06481114899393485
LS180,-0.06717116225827624
CL11,-0.06752627293327727
OE33,-0.06771025443806589
CCK81,-0.06815530851899433
GSU,-0.06823785095506482
NCIH441,-0.0689153878113262
HEC151,-0.0694679928804994
KM12,-0.07130674215753494
IM95,-0.07162271099070226
SNU407,-0.07444770734408762
NCIH2342,-0.07591613286871
KE39,-0.07724394026120468
T47D,-0.07742058283516347
LS513,-0.07915145717229667
RCM1,-0.08060426557398452
HEC108,-0.10983668818516817
