,ICB1572,COSMIC ID
cosmic_946359,-0.49496295925954714,946359
cosmic_907791,-0.49522533884270553,907791
cosmic_924104,-0.4952413432136755,924104
cosmic_1480372,-0.49524765486621375,1480372
cosmic_1290813,-0.4953364243169703,1290813
cosmic_907321,-0.4954170383153243,907321
cosmic_1330993,-0.49559171252059725,1330993
cosmic_998184,-0.49561765719310985,998184
cosmic_1299078,-0.49564859354588275,1299078
cosmic_1290768,-0.495738383727881,1290768
cosmic_910933,-0.4961071328019321,910933
cosmic_753612,-0.49623557356103354,753612
cosmic_905979,-0.49629310833946155,905979
cosmic_687596,-0.4963579016178554,687596
cosmic_753624,-0.49640484817499514,753624
cosmic_909780,-0.49645089962648453,909780
cosmic_905941,-0.49651583330876875,905941
cosmic_909726,-0.49681602790322354,909726
cosmic_1479995,-0.49691225840336806,1479995
cosmic_906815,-0.49710631772179426,906815
cosmic_907311,-0.49717863214612734,907311
cosmic_1240202,-0.4972045523994451,1240202
cosmic_1299062,-0.4972187585590557,1299062
cosmic_907282,-0.497218934376898,907282
cosmic_1331025,-0.4972725168927841,1331025
cosmic_910703,-0.4973231013144166,910703
cosmic_908144,-0.49744735615960406,908144
cosmic_1240200,-0.4974504312352921,1240200
cosmic_1509074,-0.4975088932563351,1509074
cosmic_1479994,-0.4976444534507364,1479994
cosmic_753535,-0.4976948669108556,753535
cosmic_1290906,-0.49773157461150574,1290906
cosmic_908152,-0.49776577633714747,908152
cosmic_1299081,-0.4978094504352432,1299081
cosmic_1480362,-0.49795647348401084,1480362
cosmic_753552,-0.497974631013373,753552
cosmic_906838,-0.49801371720320975,906838
cosmic_905982,-0.4980907448157763,905982
cosmic_1330984,-0.49816158058100923,1330984
cosmic_906824,-0.4981986146945846,906824
cosmic_908147,-0.4982329780461832,908147
cosmic_905968,-0.49826469632146014,905968
cosmic_907171,-0.49829645095264635,907171
cosmic_1290795,-0.4983600602687666,1290795
cosmic_1298160,-0.49838933981876515,1298160
cosmic_908474,-0.4985052222009307,908474
cosmic_1240172,-0.49854939158091627,1240172
cosmic_907312,-0.4985518518638417,907312
cosmic_687459,-0.4985934247782024,687459
cosmic_1330987,-0.49867249974688854,1330987
cosmic_1331031,-0.4988131127348283,1331031
cosmic_735784,-0.4988397174066262,735784
cosmic_907046,-0.49888988691660435,907046
cosmic_907792,-0.4990208653779522,907792
cosmic_907786,-0.4990465580005666,907786
cosmic_1240161,-0.49909406986810023,1240161
cosmic_1503364,-0.49910696143979266,1503364
cosmic_906792,-0.4996337306106987,906792
cosmic_1480364,-0.4996471432359314,1480364
cosmic_909696,-0.499791742054178,909696
cosmic_909736,-0.499864211255441,909736
cosmic_908128,-0.49992555679165357,908128
cosmic_724838,-0.4999754842446182,724838
cosmic_687777,-0.5001222412633122,687777
cosmic_1298219,-0.500141970679497,1298219
cosmic_906855,-0.5001853270919828,906855
cosmic_753563,-0.5001971093250057,753563
cosmic_906765,-0.5002540771537114,906765
cosmic_1330942,-0.5003449995304395,1330942
cosmic_1240125,-0.5003806898649886,1240125
cosmic_946370,-0.5004360855297249,946370
cosmic_753608,-0.500467567975461,753608
cosmic_910947,-0.500575660724082,910947
cosmic_906805,-0.5006636979418242,906805
cosmic_1240140,-0.5006674292039317,1240140
cosmic_1503363,-0.5007255064922931,1503363
cosmic_910924,-0.5007346847675747,910924
cosmic_905976,-0.5009019954995665,905976
cosmic_1331048,-0.5009301733010386,1331048
cosmic_1290730,-0.5009488299649426,1290730
cosmic_1240145,-0.5009788091287724,1240145
cosmic_910852,-0.5009867948694469,910852
cosmic_687506,-0.5010516057014429,687506
cosmic_1290771,-0.5010600608593953,1290771
cosmic_1240219,-0.5011430342668615,1240219
cosmic_906862,-0.5011499399333225,906862
cosmic_753621,-0.5012347856078333,753621
cosmic_905936,-0.501291670229878,905936
cosmic_905965,-0.5013170050827839,905965
cosmic_910944,-0.5014936591115544,910944
cosmic_907045,-0.501498373324326,907045
cosmic_910930,-0.5015626786853202,910930
cosmic_910946,-0.5015680746240697,910946
cosmic_1330948,-0.5015798410761517,1330948
cosmic_906877,-0.5016562550298531,906877
cosmic_753546,-0.501743487368309,753546
cosmic_1298533,-0.5017958593493742,1298533
cosmic_1659818,-0.5018363168849833,1659818
cosmic_909723,-0.5019199152285605,909723
cosmic_910688,-0.5019249795619114,910688
cosmic_924110,-0.5019904086454978,924110
cosmic_1298136,-0.5020696062460958,1298136
cosmic_1240151,-0.5021230098359633,1240151
cosmic_753592,-0.5021705339750568,753592
cosmic_687563,-0.5022054405294115,687563
cosmic_905937,-0.5023111021700339,905937
cosmic_1240128,-0.5023509520457754,1240128
cosmic_688058,-0.5024463550448851,688058
cosmic_753581,-0.5025254948701262,753581
cosmic_1298358,-0.502551388024546,1298358
cosmic_1659817,-0.5026058174427007,1659817
cosmic_907796,-0.5026064986102192,907796
cosmic_910544,-0.5026133752255106,910544
cosmic_1290810,-0.502633959949564,1290810
cosmic_924240,-0.5027229976692691,924240
cosmic_910554,-0.5027764157956549,910554
cosmic_1290767,-0.5031327806743513,1290767
cosmic_1327774,-0.503496698548215,1327774
cosmic_905973,-0.5034986093295178,905973
cosmic_909725,-0.5035756641948759,909725
cosmic_905945,-0.5036011121019061,905945
cosmic_1240121,-0.5037310086787249,1240121
cosmic_906856,-0.5039614057044919,906856
cosmic_907169,-0.5039667356208514,907169
cosmic_905934,-0.5039863452666825,905934
cosmic_907290,-0.5040237378480111,907290
cosmic_1240132,-0.5042030767288317,1240132
cosmic_909750,-0.5044197007584816,909750
cosmic_753596,-0.5044877369931866,753596
cosmic_1290905,-0.5045264718789471,1290905
cosmic_909256,-0.5045684957011751,909256
cosmic_909700,-0.5046078828104629,909700
cosmic_907056,-0.5046916543977917,907056
cosmic_1298352,-0.5047398748580306,1298352
cosmic_909252,-0.5047839103099737,909252
cosmic_1659928,-0.5048033289269931,1659928
cosmic_909746,-0.5048447863748812,909746
cosmic_905946,-0.5048463664256877,905946
cosmic_905983,-0.5048895454757941,905983
cosmic_907276,-0.5049602180718512,907276
cosmic_909784,-0.5049912062891789,909784
cosmic_907048,-0.5049933318395252,907048
cosmic_1503369,-0.505010864983714,1503369
cosmic_924188,-0.5050455411873641,924188
cosmic_906823,-0.5050894145646487,906823
cosmic_1240207,-0.5051669771305534,1240207
cosmic_1524416,-0.5052149685916341,1524416
cosmic_910781,-0.5052474855186541,910781
cosmic_1240137,-0.5054420821127107,1240137
cosmic_1298216,-0.5054438602924384,1298216
cosmic_753554,-0.50545879223131,753554
cosmic_908482,-0.5054723890131515,908482
cosmic_749709,-0.5056148325915262,749709
cosmic_687787,-0.5056592680782791,687787
cosmic_687452,-0.5058270846042996,687452
cosmic_909774,-0.5060787788402527,909774
cosmic_1240154,-0.5061964857281084,1240154
cosmic_907271,-0.5062149007492313,907271
cosmic_1480360,-0.5062487205406793,1480360
cosmic_1295740,-0.5063202578591259,1295740
cosmic_905969,-0.5063965251464501,905969
cosmic_753604,-0.5064148457983397,753604
cosmic_909773,-0.5065368407597468,909773
cosmic_1330995,-0.5065629569529232,1330995
cosmic_753548,-0.5066236118983026,753548
cosmic_724839,-0.5066285005978252,724839
cosmic_1330941,-0.5066473693294571,1330941
cosmic_906821,-0.5066966759224647,906821
cosmic_1240170,-0.5068604807849804,1240170
cosmic_1524419,-0.5068809487582908,1524419
cosmic_909770,-0.5069298396375613,909770
cosmic_905978,-0.5069751576173679,905978
cosmic_998189,-0.5070013808123746,998189
cosmic_908141,-0.5071680988575161,908141
cosmic_907274,-0.5071829196650165,907274
cosmic_910710,-0.5072257373829008,910710
cosmic_910922,-0.5074297271226721,910922
cosmic_907269,-0.5074374504086057,907269
cosmic_1240190,-0.5076606368286577,1240190
cosmic_907041,-0.5077303916866426,907041
cosmic_1330994,-0.5077361484675917,1330994
cosmic_724868,-0.5077541428055303,724868
cosmic_910702,-0.5077821246942413,910702
cosmic_905951,-0.5079630472473464,905951
cosmic_909260,-0.5081020968680926,909260
cosmic_909699,-0.5081895015079972,909699
cosmic_1240183,-0.5083648669807672,1240183
cosmic_1240173,-0.5083811902357829,1240173
cosmic_1240201,-0.5084851828801407,1240201
cosmic_909904,-0.508535922473632,909904
cosmic_687588,-0.5086011697710014,687588
cosmic_1240146,-0.5086520660326153,1240146
cosmic_753565,-0.5086754324905141,753565
cosmic_1290809,-0.508734490108466,1290809
cosmic_906763,-0.5087405806996745,906763
cosmic_909758,-0.5088434694215963,909758
cosmic_1298156,-0.5089248110012998,1298156
cosmic_909704,-0.508990969455117,909704
cosmic_907300,-0.509064212542446,907300
cosmic_906841,-0.5091213477016812,906841
cosmic_905991,-0.5091490533928364,905991
cosmic_924107,-0.5092509027965515,924107
cosmic_1240144,-0.5093108421919859,1240144
cosmic_1240212,-0.5093893061260517,1240212
cosmic_1330935,-0.5094631151563107,1330935
cosmic_909257,-0.5095025075747989,909257
cosmic_908121,-0.509567523752106,908121
cosmic_1503366,-0.509694973055154,1503366
cosmic_909907,-0.5097031863914099,909907
cosmic_1330982,-0.5097573672023918,1330982
cosmic_910079,-0.5097760648621671,910079
cosmic_1330983,-0.5098795077980666,1330983
cosmic_905952,-0.5101835306911345,905952
cosmic_722045,-0.5102708471829777,722045
cosmic_910705,-0.5102910826946625,910705
cosmic_909905,-0.5102989449660205,909905
cosmic_910697,-0.510344253865895,910697
cosmic_906800,-0.5105057566202337,906800
cosmic_753558,-0.5105837035234684,753558
cosmic_1331045,-0.5105896950053994,1331045
cosmic_753545,-0.5107388826813806,753545
cosmic_724878,-0.5107491045517859,724878
cosmic_1331037,-0.5107494396519853,1331037
cosmic_1503370,-0.5107738046752885,1503370
cosmic_753574,-0.510782185475545,753574
cosmic_905950,-0.5108385715819668,905950
cosmic_924111,-0.5108940754781071,924111
cosmic_1240143,-0.5109103830999074,1240143
cosmic_946377,-0.5109505784000359,946377
cosmic_753614,-0.5110310767046536,753614
cosmic_908139,-0.5110773181793755,908139
cosmic_907799,-0.5111011005940672,907799
cosmic_910701,-0.5111534080077187,910701
cosmic_905985,-0.5111978912405661,905985
cosmic_1240166,-0.5113112096396873,1240166
cosmic_907787,-0.5113540009344162,907787
cosmic_905948,-0.511422537965074,905948
cosmic_906803,-0.5114229819975586,906803
cosmic_1240138,-0.5114805504861647,1240138
cosmic_1240123,-0.5115135297207494,1240123
cosmic_1503362,-0.511559387614307,1503362
cosmic_910698,-0.5115896224622252,910698
cosmic_1503368,-0.5116348816332472,1503368
cosmic_1660034,-0.5116559363474507,1660034
cosmic_1290724,-0.5116673330603853,1290724
cosmic_906801,-0.5117325645665131,906801
cosmic_687457,-0.511765282573562,687457
cosmic_1298218,-0.5117670080763738,1298218
cosmic_910911,-0.5118797375703158,910911
cosmic_924106,-0.5120002904663049,924106
cosmic_1299080,-0.5120482524709244,1299080
cosmic_949093,-0.5121648358648607,949093
cosmic_905935,-0.5122343101389832,905935
cosmic_908445,-0.5122520109988643,908445
cosmic_909753,-0.5122858104365073,909753
cosmic_907270,-0.5122902068426857,907270
cosmic_688121,-0.512296269439956,688121
cosmic_749716,-0.5123924169222277,749716
cosmic_687586,-0.512731170698479,687586
cosmic_1298531,-0.5127415464862569,1298531
cosmic_908462,-0.512746278006723,908462
cosmic_753622,-0.5128053249356401,753622
cosmic_906851,-0.5128636001017494,906851
cosmic_905986,-0.5128805019693373,905986
cosmic_1290798,-0.5129583981959387,1290798
cosmic_925346,-0.5129810322799331,925346
cosmic_906813,-0.5132198146443213,906813
cosmic_753538,-0.5132320742785426,753538
cosmic_906868,-0.5132458828080244,906868
cosmic_1298226,-0.5133118932013226,1298226
cosmic_908127,-0.5133233035026398,908127
cosmic_687514,-0.513457152724758,687514
cosmic_910936,-0.5134866012383065,910936
cosmic_905947,-0.513635921549896,905947
cosmic_1298356,-0.5136654657451013,1298356
cosmic_907043,-0.5137085939404923,907043
cosmic_1298169,-0.5137548915783366,1298169
cosmic_1240153,-0.513787288752698,1240153
cosmic_1524418,-0.5139005302239233,1524418
cosmic_1240204,-0.513947789140057,1240204
cosmic_753531,-0.5139748265182749,753531
cosmic_1327769,-0.5140432818134878,1327769
cosmic_906817,-0.5141496616399313,906817
cosmic_687455,-0.514169506780573,687455
cosmic_1290722,-0.5142116504837481,1290722
cosmic_906839,-0.5143340946677123,906839
cosmic_910905,-0.514469499242606,910905
cosmic_907053,-0.5144998751401665,907053
cosmic_1298475,-0.5145350115673489,1298475
cosmic_925343,-0.5145493383053683,925343
cosmic_909263,-0.5146709521479417,909263
cosmic_907281,-0.5146937859960493,907281
cosmic_908450,-0.5149302965529647,908450
cosmic_924247,-0.5150094210050757,924247
cosmic_1290725,-0.5150921414953618,1290725
cosmic_907273,-0.515094094550172,907273
cosmic_1524415,-0.5151001415411837,1524415
cosmic_906807,-0.5151396232098988,906807
cosmic_910921,-0.5152197254501173,910921
cosmic_909757,-0.515242903666424,909757
cosmic_905949,-0.5153349184484003,905949
cosmic_907788,-0.5153518123490645,907788
cosmic_1503367,-0.5153552425933418,1503367
cosmic_909732,-0.5154671073918891,909732
cosmic_909251,-0.5157425536298501,909251
cosmic_909722,-0.5157808044550048,909722
cosmic_1298141,-0.5158279100809098,1298141
cosmic_1298357,-0.5158998526521787,1298357
cosmic_907061,-0.5159115288694915,907061
cosmic_905971,-0.5159343155989216,905971
cosmic_906791,-0.5159751492342546,906791
cosmic_909735,-0.5160317006196057,909735
cosmic_909709,-0.5161504569771032,909709
cosmic_1240174,-0.5165141551416105,1240174
cosmic_908446,-0.5166672543653013,908446
cosmic_1290769,-0.5167287159717499,1290769
cosmic_906852,-0.5167308471018289,906852
cosmic_909701,-0.5167323506919999,909701
cosmic_909743,-0.516748623070465,909743
cosmic_1298539,-0.5167656699276277,1298539
cosmic_909742,-0.5167793907867765,909742
cosmic_909717,-0.5169299966732043,909717
cosmic_1331032,-0.5172492182838763,1331032
cosmic_925339,-0.5172731384714725,925339
cosmic_907285,-0.5172885726627637,907285
cosmic_906854,-0.517431308088471,906854
cosmic_906873,-0.5174847663660311,906873
cosmic_1479987,-0.5178127337870326,1479987
cosmic_907277,-0.517883722399292,907277
cosmic_1299050,-0.5179069918566174,1299050
cosmic_910932,-0.5182107119572137,910932
cosmic_906842,-0.5184731719524687,906842
cosmic_687799,-0.5184821504095001,687799
cosmic_1240156,-0.5184878769991094,1240156
cosmic_1298351,-0.5185477562647498,1298351
cosmic_908449,-0.5185654881894117,908449
cosmic_908142,-0.5185704080250024,908142
cosmic_1480371,-0.518600595480901,1480371
cosmic_1303912,-0.5187172685893724,1303912
cosmic_1330991,-0.5190967195783265,1330991
cosmic_908460,-0.5191131629458476,908460
cosmic_753570,-0.5191283549192107,753570
cosmic_906797,-0.5191831204598901,906797
cosmic_906790,-0.5192073093394708,906790
cosmic_1297449,-0.5193206946566489,1297449
cosmic_910926,-0.5194037158525915,910926
cosmic_906746,-0.5194749077851497,906746
cosmic_908461,-0.5194841580816981,908461
cosmic_1298348,-0.51958109504369,1298348
cosmic_909719,-0.5196746060921404,909719
cosmic_1290812,-0.5197703266071457,1290812
cosmic_910694,-0.519799027186702,910694
cosmic_905975,-0.5199369170185967,905975
cosmic_910850,-0.519992248264315,910850
cosmic_946368,-0.5200312475342985,946368
cosmic_1240208,-0.5201947822338188,1240208
cosmic_909747,-0.520257348805203,909747
cosmic_907789,-0.5205230636203291,907789
cosmic_907287,-0.5205252937568742,907287
cosmic_910549,-0.5205544731550813,910549
cosmic_1330943,-0.5206215895277934,1330943
cosmic_925348,-0.5206372578472781,925348
cosmic_909697,-0.5206719315139747,909697
cosmic_687812,-0.5207199924881337,687812
cosmic_910948,-0.5207459888587103,910948
cosmic_924244,-0.5207492100212109,924244
cosmic_908158,-0.5209297989989754,908158
cosmic_925347,-0.5209565794313344,925347
cosmic_909745,-0.521033566493375,909745
cosmic_905961,-0.5211343267494415,905961
cosmic_907051,-0.5211396162209181,907051
cosmic_910951,-0.5211452384684601,910951
cosmic_1290907,-0.5212762044976962,1290907
cosmic_1240184,-0.5213642279081336,1240184
cosmic_687807,-0.5213695902654133,687807
cosmic_1298151,-0.5214860740155796,1298151
cosmic_1322218,-0.5215189868185172,1322218
cosmic_906835,-0.5215456197847834,906835
cosmic_1298476,-0.5215714800089676,1298476
cosmic_908122,-0.5216008420617373,908122
cosmic_909698,-0.5218295640645713,909698
cosmic_906814,-0.5219517293841892,906814
cosmic_1290808,-0.5221550545553694,1290808
cosmic_687814,-0.5223093997168805,687814
cosmic_1240215,-0.52241654227713,1240215
cosmic_908132,-0.5225359834791014,908132
cosmic_753533,-0.5226124719689439,753533
cosmic_1330947,-0.5226274211127079,1330947
cosmic_907284,-0.5228737760469857,907284
cosmic_908146,-0.5229342562403692,908146
cosmic_753584,-0.5229421994810246,753584
cosmic_909778,-0.5229795769944651,909778
cosmic_1240223,-0.5231798466776126,1240223
cosmic_971777,-0.5232683773579441,971777
cosmic_906853,-0.523363232800647,906853
cosmic_917486,-0.5236421136591698,917486
cosmic_1298154,-0.5238440471163275,1298154
cosmic_909974,-0.5238443525039794,909974
cosmic_910915,-0.5238583975150198,910915
cosmic_1479993,-0.523999338879385,1479993
cosmic_909751,-0.52405697094628,909751
cosmic_910943,-0.524371370313758,910943
cosmic_753579,-0.5244741444394965,753579
cosmic_924108,-0.5246494434781259,924108
cosmic_905960,-0.5246505180548503,905960
cosmic_946382,-0.5246961602926238,946382
cosmic_1331050,-0.5247318134038661,1331050
cosmic_910700,-0.5247552308480724,910700
cosmic_907069,-0.5247872669712031,907069
cosmic_946356,-0.5249066753668783,946356
cosmic_910548,-0.5249729417060776,910548
cosmic_908444,-0.5250160809583279,908444
cosmic_905958,-0.5252319155364357,905958
cosmic_1298168,-0.5254896132799047,1298168
cosmic_687816,-0.5255753987092763,687816
cosmic_1331034,-0.5256883858372472,1331034
cosmic_1298145,-0.5258598512167257,1298145
cosmic_908123,-0.5260647704356771,908123
cosmic_1659823,-0.5261457750161228,1659823
cosmic_909738,-0.5262659363703637,909738
cosmic_1674021,-0.5264966933361883,1674021
cosmic_909262,-0.5265499577196534,909262
cosmic_930297,-0.5267285574651898,930297
cosmic_907313,-0.526766804820359,907313
cosmic_1479991,-0.5268751547000149,1479991
cosmic_906830,-0.5271066869276132,906830
cosmic_1240159,-0.5271436901128869,1240159
cosmic_1240124,-0.5273190936142993,1240124
cosmic_1298537,-0.5275573050833882,1298537
cosmic_1240198,-0.5276702384862229,1240198
cosmic_1330933,-0.5279111307422428,1330933
cosmic_909748,-0.5280876962466151,909748
cosmic_907795,-0.5280887428549788,907795
cosmic_905967,-0.5283258867002525,905967
cosmic_909720,-0.5285977058757971,909720
cosmic_946373,-0.5286008164140387,946373
cosmic_909754,-0.5286696879464077,909754
cosmic_908465,-0.5290176268519217,908465
cosmic_906798,-0.5291415464511294,906798
cosmic_687561,-0.5291881436821221,687561
cosmic_907279,-0.5292442965346001,907279
cosmic_907289,-0.5292888350582781,907289
cosmic_909702,-0.5293411105387864,909702
cosmic_907286,-0.5294637798377023,907286
cosmic_905989,-0.5296684122209715,905989
cosmic_749714,-0.5301879031080602,749714
cosmic_907268,-0.5303087965047556,907268
cosmic_905939,-0.5305438621645385,905939
cosmic_1287706,-0.5306517689156455,1287706
cosmic_1240226,-0.530815000608924,1240226
cosmic_1240220,-0.530934767289551,1240220
cosmic_724812,-0.5312018311047416,724812
cosmic_724834,-0.5316937312050491,724834
cosmic_905972,-0.5321559895252165,905972
cosmic_905980,-0.5323224512666392,905980
cosmic_683665,-0.5323282977482493,683665
cosmic_1660036,-0.5323648960889988,1660036
cosmic_907794,-0.5325082424046441,907794
cosmic_909755,-0.5326526479364321,909755
cosmic_909706,-0.5329333547113326,909706
cosmic_910401,-0.5330325613085095,910401
cosmic_909761,-0.5331368651019234,909761
cosmic_909713,-0.5332346241250766,909713
cosmic_1331036,-0.5332798537865246,1331036
cosmic_908156,-0.5334160177100329,908156
cosmic_910784,-0.5335067084067132,910784
cosmic_946361,-0.5337543676379635,946361
cosmic_910689,-0.5346231656343713,910689
cosmic_1479992,-0.5350541452871159,1479992
cosmic_1298526,-0.5358807526287168,1298526
cosmic_909785,-0.5362350261863393,909785
cosmic_1240222,-0.5364155548993791,1240222
cosmic_909250,-0.5366994933169219,909250
cosmic_724866,-0.5367709614014355,724866
cosmic_1297446,-0.5367960489286475,1297446
cosmic_906836,-0.5369729314573972,906836
cosmic_1322224,-0.5382319812609238,1322224
cosmic_946367,-0.5390332803314883,946367
cosmic_724869,-0.5393424098209904,724869
cosmic_749712,-0.5406472638488331,749712
cosmic_753532,-0.5406485450357944,753532
cosmic_908470,-0.5412489125450254,908470
cosmic_907391,-0.5420551097646988,907391
cosmic_905981,-0.5423125240144782,905981
cosmic_1290908,-0.5424478696600991,1290908
cosmic_1660035,-0.5434284584130441,1660035
cosmic_907291,-0.543623195258223,907291
cosmic_910952,-0.5443797850563716,910952
cosmic_1509073,-0.545061185032348,1509073
cosmic_753578,-0.545904124887308,753578
cosmic_907278,-0.5501762985515163,907278
cosmic_905984,-0.5511141023184024,905984
cosmic_910910,-0.5528520374016411,910910
cosmic_909749,-0.5551744336099896,909749
cosmic_753540,-0.5553273566538038,753540
