,ICB1572
NCIH1694,0.13843577422834544
NCIH1092,0.13789964180245592
NCIH1184,0.13114039135375125
NCIH1155,0.12637583298419666
NCIH1341,0.11542004320570012
NCIH661,0.10848033520791091
KELLY,0.10325342891012126
KPNSI9S,0.09518317168333146
SKNSH,0.0874759217167711
NCIH810,0.08623027755518259
KNS62,0.0861435688974911
KLE,0.08544593358660392
DU145,0.07751839897447131
22RV1,0.07583799303451774
SW1573,0.07076794522984971
T3M10,0.06916126313125905
RERFGC1B,0.06889026305101865
SUIT2,0.06723633156294755
EM2,0.06716085899755565
NCIH1299,0.06709623624071052
DMS114,0.06673920316825412
JMSU1,0.06579047883251023
SKNBE2,0.0657095913432011
NCIH2052,0.0648848602521726
WM2664,0.06477618257712624
SHP77,0.062803351562595
NCIH522,0.06235688362540746
A2780,0.06191980076224526
SKNDZ,0.0618034274480393
WM88,0.0616041188051798
NCIH1651,0.059561821990090594
SKNFI,0.057708553870069915
ES2,0.05682181907348178
KYSE450,0.05670331237867959
8305C,0.05439124705041436
OVSAHO,0.053570100620808865
SNU475,0.052951714255856396
NCIH2286,0.052668006659065
FU97,0.05193043190829789
OV90,0.051126860619004594
SW1088,0.050775450092617185
NIHOVCAR3,0.05020820385467975
IMR32,0.049742972306037594
TC71,0.04959649234360324
CAL27,0.049335965953067634
NCIH2170,0.049027931738550315
NCIH1581,0.04881148181701385
HARA,0.048397198354237225
TT2609C02,0.04833817224047629
RD,0.04720269431117509
DAOY,0.04718477908199451
KURAMOCHI,0.04704758487782045
5637,0.04546845300213268
CAL78,0.045287174509594116
WM793,0.045044114099735605
NCIH1048,0.04490531863186501
ESS1,0.04431970124028646
JHH7,0.04423250424605194
NCIH747,0.04404212472844053
SW403,0.04330610870180945
NCIH211,0.04210560670529125
SW48,0.04129430969740785
G361,0.04095628518423975
TOV112D,0.039728016441603814
SF126,0.03972487767469031
SIMA,0.038734235671125314
HCC1806,0.03872668899344051
SW480,0.03871553065527806
VMRCRCW,0.03853547676401465
KMS11,0.037414223268232995
HEYA8,0.03625024936089485
DKMG,0.03608685117079271
MFE280,0.035598495555338006
CAL851,0.03544087891800069
DBTRG05MG,0.0353603748037413
OVMANA,0.03532995377323638
C2BBE1,0.035063391153123166
COV318,0.034636211540969866
HCC1954,0.03457586807497465
MKN45,0.03437248910618405
JHOS4,0.034044993501327094
CALU6,0.033805486732358274
QGP1,0.03361258753304065
NCIH1693,0.03305087728461131
NCIH1792,0.03297052544478156
OE21,0.03295789564185962
NCIH23,0.032788801641169846
MKN7,0.03266825970050789
KYSE410,0.032579597791593216
L363,0.03204468115718765
BT549,0.031746129720256276
A549,0.030806754733612742
SUDHL4,0.03051378369820496
BXPC3,0.030087909830525856
SCC25,0.029936075788517
A204,0.02896180813304826
GB1,0.02874119319999527
KYSE180,0.02868462058930832
IGR37,0.028547001976535993
8MGBA,0.028540322042906158
SAOS2,0.02747371841053978
ZR751,0.027351833389937234
GI1,0.027343470518221374
DOHH2,0.027245528612930586
HEL9217,0.02660429350977514
OVCAR4,0.026599613690801483
SNU182,0.026435343348670596
FUOV1,0.02632368202045564
NCIH1666,0.026260205114052238
SBC5,0.026041206987597206
MKN74,0.025968768412419047
HUCCT1,0.02585843700448316
ONCODG1,0.02558183106738198
WM115,0.02522921840575673
NCIH520,0.02481655334995546
SW579,0.02469542288332396
RPMI7951,0.024635456975981063
HCT116,0.024591158498860195
HCT15,0.02410945810422753
CHP212,0.023555416109264038
SNU398,0.023463834750365203
MC116,0.022744124467731067
A172,0.022708799775155743
A673,0.022703012012619216
NCIH727,0.022038254932933557
WM983B,0.021690448082013803
GCIY,0.020887163571910086
8505C,0.020632048521661332
KARPAS620,0.02034672820163863
SUDHL8,0.020268015271726704
NCIH1869,0.019910506089005495
HMCB,0.0198202998503895
SUDHL10,0.019804404482571567
KP4,0.019452797300552577
ONS76,0.01939837051965203
HT144,0.018875474884872696
CALU1,0.01880863570473807
UACC812,0.018610957705544995
SW900,0.01834753553578584
U2OS,0.018082130647194404
H4,0.01804407736219138
ISTMES1,0.01788907120059194
HT1197,0.017773107170546018
COLO679,0.017690519853562986
RERFLCMS,0.017441975268995297
NCIH2023,0.01743573287506438
MELHO,0.017113261484105476
SW1353,0.016636219071225273
HEP3B217,0.016578574994100686
YKG1,0.01637611741408612
BL70,0.016338751772107474
MESSA,0.016133866257577276
REH,0.015936333736158048
MIAPACA2,0.01591526001018412
LN229,0.015773145299442737
SKMEL5,0.015737056470525763
JHOS2,0.015597567722579662
ISHIKAWAHERAKLIO02ER,0.014921053424007444
SW1990,0.014847737043322415
ISTMES2,0.01401808061635933
BCPAP,0.01385198413554293
MEWO,0.013610002420640746
MSTO211H,0.013458580055937525
SNU423,0.013333068069123186
LN18,0.01297107923756009
CALU3,0.012657573599817711
SCABER,0.012578113790189423
HCC44,0.011786596293264902
KNS81,0.0116578790162242
KYSE520,0.011075305534647872
PLCPRF5,0.01103372740052086
HS840T,0.010819936491096457
TE617T,0.010610308164094476
DETROIT562,0.01053760724427411
UACC62,0.010453319311712516
TE11,0.010405695717833119
NCIH650,0.009774823755323209
KMM1,0.009654945999142819
HS683,0.009484955548256513
HS944T,0.009092609767321633
PC3,0.008988434078113347
NUGC4,0.008851838790384982
EN,0.008742412251126565
SKHEP1,0.008575527928455983
KMRC2,0.008370075315786218
769P,0.00836240602917588
HCC15,0.00829178951094257
SW1417,0.007896796197149955
MHHES1,0.007833413350608429
KMS12BM,0.0077601167038775995
HEPG2,0.007689402402425465
KMRC1,0.007201681587761269
SKMEL24,0.006781138387201887
KYSE70,0.0065535358867828955
BT474,0.006228816951446334
K029AX,0.006163782561252634
SW780,0.0056266267701179165
PANC0327,0.00561829003446389
MFE319,0.0055248102239960125
SKES1,0.0054532553099800206
MONOMAC1,0.00502155023165169
T24,0.004979405099162029
HCC1569,0.004900493700371109
LOXIMVI,0.004474556289372963
KHM1B,0.004445971245487007
CI1,0.004235722841610007
NCIH2444,0.004207685497071786
HS939T,0.003938549880146258
KMS34,0.003853830183988256
HS578T,0.003853591513167777
BFTC909,0.003830816978410235
T98G,0.003739190067238456
CAS1,0.003723153562906695
G401,0.0035965104941493085
UACC257,0.00355062896709343
NCIH1650,0.003185911655933663
HH,0.0029703648457995043
HUPT3,0.002852023496298205
HS729,0.0014292326835454094
HS739T,0.0010876353457465056
HCC70,0.0009170279498759863
EFE184,0.0009111943615693781
SNU387,0.0008586551386914146
TCCSUP,0.0004503418582267618
KALS1,0.00042584482302981356
COV504,0.0001257981877629305
SKMES1,9.348725616456347e-05
CAL12T,-0.000183607795694761
SU8686,-0.00033961365465223303
VMRCRCZ,-0.00041411022230440663
SKMEL30,-0.0004315999208669818
MOLP8,-0.0006044214964344561
SNUC2A,-0.0006484112553403909
GMS10,-0.0009141746193094783
OVCAR8,-0.0010578648093344859
HS766T,-0.0011869116389580648
CAPAN2,-0.001380389730081797
LP1,-0.0016255684771057796
GCT,-0.0019260730805982223
NCO2,-0.002276297689286102
DV90,-0.0023012389609318373
OCIAML2,-0.0025697625910642043
COLO678,-0.002595138747326401
HGC27,-0.0026952724839169324
AU565,-0.0027196058348951174
KNS60,-0.002854688172060687
BL41,-0.0032428840884774295
A2058,-0.0034979815274802247
SIGM5,-0.0035606053740841817
HUPT4,-0.0038793511890763276
SUDHL6,-0.004047470277471164
SW1271,-0.004058227594954537
HCC4006,-0.004293101820938316
SKNAS,-0.004790371373928243
MDAMB468,-0.00480265417466109
SJSA1,-0.005111148583303764
J82,-0.005319364941882172
IGROV1,-0.005544594885259404
COLO320,-0.005569180349223782
ACHN,-0.006168931649552655
EFM19,-0.006270134532691053
U87MG,-0.0062948310359171485
786O,-0.006296820787271495
SH10TC,-0.0067641081830080545
LU99,-0.006809754849161994
HDMYZ,-0.006954141963363784
L428,-0.0071753202712703775
639V,-0.007907012871658601
SKMEL31,-0.008270691387036207
HCC1187,-0.008338691639019437
P3HR1,-0.00845263649366011
KMS26,-0.008685950687367109
HLF,-0.009038607178757332
MEG01,-0.009606449541915387
MDAMB436,-0.010214243034861755
FADU,-0.010742033655739594
HCC1395,-0.011160113494378891
PANC1005,-0.011493790347714248
SKBR3,-0.011580020321051886
HEC251,-0.011587557648767625
KASUMI2,-0.012132835646269324
NCIH322,-0.012517916442580343
NCIH460,-0.012683488903925195
HS695T,-0.0127047130008967
NUGC3,-0.012924363903124037
KE97,-0.013158730669741006
ZR7530,-0.013268476149298566
A253,-0.013286058634490294
KYSE150,-0.01362132019650089
SUPM2,-0.013640005793236471
NCIH2085,-0.013718262985095129
RAJI,-0.013910546532503176
KNS42,-0.014138984634140803
NCIH2172,-0.014229247157328494
MEC1,-0.01435416444344199
RPMI8402,-0.01466961257402439
RKN,-0.01467846132094636
UMUC3,-0.014760674228971314
HMC18,-0.015129949934634884
SNU16,-0.0151795521328354
KCL22,-0.015364577794101929
SKOV3,-0.015392352979732436
NCIH1563,-0.015832526382485793
JM1,-0.015996374967787354
G402,-0.01604124897395542
42MGBA,-0.016077542400750013
HOS,-0.016190710389566307
HS229T,-0.016247140283346742
AMO1,-0.01673038716773205
GRANTA519,-0.017022988964986066
CAMA1,-0.017530294026113592
HPAC,-0.017877012630671468
HS746T,-0.018059785273798475
OCUM1,-0.018065261617188584
IPC298,-0.018335940806867845
KO52,-0.018543497943661783
HT,-0.01866552956296966
NCIH2009,-0.018940022422496705
ASPC1,-0.01918359970107649
NCIH1568,-0.01942177948353663
HUH1,-0.019608335151573997
SF295,-0.019614795212830008
HT1376,-0.020062039166057487
JHH2,-0.020084009669513438
KYSE510,-0.020153487128113812
HS936T,-0.020191412862347678
NCIH647,-0.020249793590641874
NCIH1703,-0.020574911096952715
EFO21,-0.020619102824201343
EFO27,-0.020827402187296406
L33,-0.020834302610029814
OE33,-0.020837920245450184
IALM,-0.020839116867443205
C32,-0.020991499586742523
PSN1,-0.021125091907950942
RT112,-0.021374867847988036
EBC1,-0.02150747937104656
MFE296,-0.02170733298082264
RT4,-0.02225269432353536
SW620,-0.02228947573891202
HS895T,-0.022472041951520885
MJ,-0.022480205459282247
NCIH2122,-0.022528571990015477
MG63,-0.022718562957639764
LUDLU1,-0.022897005754844425
KP2,-0.022898962239867
NCIH1339,-0.022900112485682137
COLO201,-0.023437815801984126
PC14,-0.023693975688890062
PATU8902,-0.023931744300806274
HCC827,-0.024215067146618502
PK1,-0.02429967429302622
NCIH1355,-0.024340936646853648
JURKAT,-0.024372102859614588
HS294T,-0.0243928663128825
U937,-0.024522301703957885
RL952,-0.024759557856868158
TOLEDO,-0.024857255225213554
LOUNH91,-0.024861390779047487
ALLSIL,-0.024960739054178012
JHUEM2,-0.025126736308880373
HPAFII,-0.02528148479550513
A375,-0.02553335675099359
SUPT1,-0.025588608467784688
RVH421,-0.025836603909539395
JHH6,-0.026072025482742536
MDAMB157,-0.026360102455462463
OVTOKO,-0.027039981261443684
LCLC103H,-0.02732232549666481
IGR39,-0.0275573312931463
HSC2,-0.02775821062642989
MPP89,-0.027817051079733587
NCIH1573,-0.028002596717158688
AN3CA,-0.028240781220048968
MDAMB415,-0.02863600850585792
CCK81,-0.02864652756693514
TEN,-0.028664833732676673
U118MG,-0.0288681255838326
LS123,-0.02989089283599233
TYKNU,-0.03077953804581029
HT1080,-0.031110421156608066
KARPAS422,-0.031181258257417525
NCIH2228,-0.031186268388113142
PK45H,-0.031570993140298625
MCAS,-0.032007924223696894
HT29,-0.03237293184618627
KU812,-0.03265838215946449
DEL,-0.032694091318179755
SKLU1,-0.03292301329578329
PFEIFFER,-0.032977770518320945
MALME3M,-0.03299457466391685
OPM2,-0.03306055103414045
HUT78,-0.03321431598591908
SKMM2,-0.03353259920949627
COLO741,-0.03363053609018216
RKO,-0.03406518839896274
CORL105,-0.03520946679021516
NCIH2030,-0.03523027699125606
KARPAS299,-0.035707884338734314
HEC6,-0.03581792283755994
P31FUJ,-0.036484573013726505
TE1,-0.03683474749720778
HEC59,-0.037102297294241256
HDQP1,-0.03760898704170955
NCIH2452,-0.03780115309352421
NCIH3255,-0.038578493087826286
RERFLCAI,-0.03871535510423257
NCIH1793,-0.03881762204445647
BDCM,-0.03908727491713041
697,-0.03954983676762827
TE15,-0.039753161857216966
NCIH226,-0.03979148929299129
SCC9,-0.04013607225240026
KG1,-0.040414907499981806
P12ICHIKAWA,-0.0404518914687529
NCIH1975,-0.04071335077412728
PANC0403,-0.040947539448311074
CORL23,-0.041087227380070604
TE9,-0.041545915674650845
KMBC2,-0.04185438154978098
HCC78,-0.04196188259424573
NCIH1648,-0.04204270224824299
JVM3,-0.0421809004422479
KP3,-0.0427270320841596
MCF7,-0.042758529174620516
NCIH1373,-0.042902973063088524
SKCO1,-0.04348503113627426
SQ1,-0.04351764915235624
KYSE140,-0.04423503548249785
SKLMS1,-0.044415507202253006
MINO,-0.044455141862670876
HS852T,-0.04520725725313215
CAKI2,-0.045249798526502794
JHH5,-0.04639387962934005
MDAMB175VII,-0.04665558993284437
MDAMB453,-0.04737175047139282
OC314,-0.04759930952536442
NCIH28,-0.04773206760722765
JHH4,-0.04822506522704234
OCIAML5,-0.05017904862013976
LS411N,-0.050441349323594516
SNU1,-0.05054229250725923
EB1,-0.050549273951370564
NCIH1944,-0.05060424627433567
WM1799,-0.05135119091402937
KYSE30,-0.051649933953028436
NCIH1915,-0.05268201606772498
HCC56,-0.05424028275980231
MOLT16,-0.05441139359596307
PANC0203,-0.05475481427674208
BT20,-0.05497583632487207
HEC265,-0.05504389069429448
T47D,-0.056639912461927885
IM95,-0.058582243332888
TE5,-0.058672483289795754
NCIH2087,-0.05900846729462155
HEC151,-0.06034450193902115
TOV21G,-0.060477678552101954
NCIH358,-0.0607346646703091
KE39,-0.06112112234772679
MORCPR,-0.06234487219531498
KYM1,-0.06431345705493485
HEC1A,-0.0645866533048863
NCIH441,-0.06468238007374975
GAMG,-0.06528329056760959
SNGM,-0.0653067865127486
HEC1B,-0.06817802931789439
LS513,-0.06891188560344706
F36P,-0.07681715489989667
HCC2935,-0.07791494225252919
MDAMB435S,-0.08061006051544997
SNU449,-0.08074944699888198
T84,-0.09130047116751887
PK59,-0.09662851825586313
NCIN87,-0.1153113206501839
