,MED1712,COSMIC ID
cosmic_907786,-0.4060254967473179,907786
cosmic_910903,-0.40604919201006323,910903
cosmic_907318,-0.4062063383751348,907318
cosmic_687819,-0.4062121758989962,687819
cosmic_909729,-0.4062690428649655,909729
cosmic_924102,-0.406473387633532,924102
cosmic_924151,-0.4064811096407631,924151
cosmic_924247,-0.40664694142812086,924247
cosmic_1331040,-0.4067536542863717,1331040
cosmic_906765,-0.4069277865539388,906765
cosmic_906830,-0.40722139501792565,906830
cosmic_1290905,-0.4074184482363264,1290905
cosmic_1240197,-0.4075256272215142,1240197
cosmic_1503364,-0.4075298700865482,1503364
cosmic_907057,-0.40768108153542726,907057
cosmic_687506,-0.4077443553709991,687506
cosmic_722046,-0.4077504345121446,722046
cosmic_1298348,-0.407895486852263,1298348
cosmic_905974,-0.4079775610642554,905974
cosmic_687514,-0.4080022498540951,687514
cosmic_906791,-0.40807712468991664,906791
cosmic_906813,-0.4081137162145917,906813
cosmic_908450,-0.40836923278743653,908450
cosmic_907072,-0.4084178556614831,907072
cosmic_1240183,-0.4085766152407748,1240183
cosmic_909250,-0.40858339665759946,909250
cosmic_909726,-0.408594789843069,909726
cosmic_909750,-0.40862091578088616,909750
cosmic_1240196,-0.40873572773040656,1240196
cosmic_1524416,-0.40882080932092896,1524416
cosmic_906872,-0.40887708132148387,906872
cosmic_906863,-0.4090073163776617,906863
cosmic_1297446,-0.4090771264416485,1297446
cosmic_1503362,-0.4091806406556696,1503362
cosmic_906803,-0.4091853526472893,906803
cosmic_1290812,-0.4093297056151554,1290812
cosmic_1330987,-0.4094774854872337,1330987
cosmic_1240208,-0.40964016690730787,1240208
cosmic_905969,-0.4097667180777244,905969
cosmic_908130,-0.4098474930044319,908130
cosmic_749709,-0.40985652957502605,749709
cosmic_1659928,-0.4099998172671476,1659928
cosmic_908473,-0.410157143098732,908473
cosmic_1240167,-0.4105213496588566,1240167
cosmic_749710,-0.41054285660037315,749710
cosmic_753578,-0.41063956503752086,753578
cosmic_949093,-0.4106694247316004,949093
cosmic_1240189,-0.4107845998724648,1240189
cosmic_906852,-0.41092177960738296,906852
cosmic_749715,-0.41096797769744575,749715
cosmic_905979,-0.41096962596197106,905979
cosmic_687815,-0.4109699891210385,687815
cosmic_905954,-0.4110190829037061,905954
cosmic_909780,-0.41110554287052886,909780
cosmic_908461,-0.41119704565114357,908461
cosmic_1240201,-0.4112074903858419,1240201
cosmic_910927,-0.41122765156242097,910927
cosmic_687457,-0.41125909430728974,687457
cosmic_906869,-0.4113573269914431,906869
cosmic_907044,-0.41149996126701194,907044
cosmic_906797,-0.41153015401566306,906797
cosmic_1240155,-0.4116058503809277,1240155
cosmic_906805,-0.4116555649991728,906805
cosmic_907270,-0.4116664941846242,907270
cosmic_910922,-0.4117682985010514,910922
cosmic_1298169,-0.41178793756379184,1298169
cosmic_1240187,-0.41182302634744206,1240187
cosmic_1503369,-0.41182331458012605,1503369
cosmic_909260,-0.41184748191351594,909260
cosmic_753552,-0.41191813760705603,753552
cosmic_925340,-0.4119959230780654,925340
cosmic_722045,-0.4120370833582982,722045
cosmic_910919,-0.41207475024711143,910919
cosmic_687563,-0.41222029999292464,687563
cosmic_909758,-0.41228223906891454,909758
cosmic_906817,-0.4123867604049599,906817
cosmic_909746,-0.4125240671368912,909746
cosmic_910703,-0.41262491627239534,910703
cosmic_1327765,-0.41265088129033445,1327765
cosmic_753531,-0.4127312967365491,753531
cosmic_1299078,-0.4127958065783351,1299078
cosmic_910688,-0.412822343275189,910688
cosmic_905977,-0.4128710292095997,905977
cosmic_1240145,-0.41293393008183327,1240145
cosmic_930083,-0.4129519532153783,930083
cosmic_753596,-0.4129841846121539,753596
cosmic_1330943,-0.4131244131877853,1330943
cosmic_909701,-0.41318303118587146,909701
cosmic_1240173,-0.4131987502556844,1240173
cosmic_1503366,-0.4132186184372643,1503366
cosmic_1290722,-0.4132406342475597,1290722
cosmic_1331048,-0.41330764511972623,1331048
cosmic_908123,-0.41340335801273087,908123
cosmic_908446,-0.41344141126874806,908446
cosmic_946356,-0.41345114634220514,946356
cosmic_1327773,-0.41397764587984076,1327773
cosmic_1240207,-0.4140172252376885,1240207
cosmic_1524419,-0.4140501559178751,1524419
cosmic_909697,-0.41416080260800914,909697
cosmic_1298537,-0.41431136213327435,1298537
cosmic_908122,-0.41435352958211186,908122
cosmic_1298215,-0.4145020746288228,1298215
cosmic_1240223,-0.4145930706549407,1240223
cosmic_753592,-0.41475354658485286,753592
cosmic_1240179,-0.41475802696281483,1240179
cosmic_907041,-0.414802487355523,907041
cosmic_908471,-0.41484400054213133,908471
cosmic_924244,-0.4151110130065429,924244
cosmic_910209,-0.4151612009554448,910209
cosmic_753610,-0.4151927182908215,753610
cosmic_1240124,-0.41527550367512195,1240124
cosmic_910926,-0.41534782246469093,910926
cosmic_907789,-0.4153649947057227,907789
cosmic_908124,-0.41574529443327507,908124
cosmic_1330948,-0.4157845719060727,1330948
cosmic_906854,-0.415832448225396,906854
cosmic_1240220,-0.416110316697146,1240220
cosmic_687455,-0.41617386317988986,687455
cosmic_910934,-0.4163271378027755,910934
cosmic_907279,-0.4163783275748072,907279
cosmic_905981,-0.41652838262843733,905981
cosmic_1298154,-0.41663880564649514,1298154
cosmic_683665,-0.4166449662033126,683665
cosmic_1298362,-0.41679920490382477,1298362
cosmic_1240122,-0.416885523730577,1240122
cosmic_753575,-0.4169311280057205,753575
cosmic_906999,-0.4169802985885246,906999
cosmic_907058,-0.4172130016275603,907058
cosmic_909755,-0.4172130357266506,909755
cosmic_1240160,-0.41731475989731026,1240160
cosmic_1299080,-0.41745527927047754,1299080
cosmic_1298141,-0.41749646946693353,1298141
cosmic_925347,-0.41751721493366417,925347
cosmic_906843,-0.4175624717117477,906843
cosmic_910936,-0.4175752850586363,910936
cosmic_908149,-0.4178464189023458,908149
cosmic_907169,-0.4178813080268739,907169
cosmic_724878,-0.41803551926320337,724878
cosmic_1240142,-0.4180546895301018,1240142
cosmic_1240161,-0.4182737537157801,1240161
cosmic_687814,-0.4183242542662451,687814
cosmic_1331039,-0.41842317795764145,1331039
cosmic_905967,-0.4184765119803778,905967
cosmic_687820,-0.41849214709713467,687820
cosmic_1240166,-0.41903211759422454,1240166
cosmic_1303896,-0.4190449887701643,1303896
cosmic_909708,-0.4190516489315148,909708
cosmic_909907,-0.4191030728390143,909907
cosmic_910915,-0.41910625915173927,910915
cosmic_905964,-0.4191421453660424,905964
cosmic_1298476,-0.41930752360591955,1298476
cosmic_1298226,-0.41935266050821807,1298226
cosmic_909769,-0.41938810943976446,909769
cosmic_930298,-0.4193901547596372,930298
cosmic_924240,-0.41958478986210107,924240
cosmic_1240157,-0.4198373471476346,1240157
cosmic_1303900,-0.4199958848888463,1303900
cosmic_753558,-0.4201267117681754,753558
cosmic_908474,-0.42015661106599744,908474
cosmic_1298358,-0.4202698714208801,1298358
cosmic_753574,-0.4203741131660613,753574
cosmic_1322224,-0.42039454171356044,1322224
cosmic_687561,-0.4204943658388994,687561
cosmic_1298136,-0.4205091076074693,1298136
cosmic_1659819,-0.42067182757031746,1659819
cosmic_1240140,-0.42072330444128536,1240140
cosmic_924107,-0.42073407053674255,924107
cosmic_905947,-0.42074514701833826,905947
cosmic_906836,-0.42095351112554474,906836
cosmic_910695,-0.42106324445431387,910695
cosmic_1298351,-0.4211709861558539,1298351
cosmic_1322218,-0.4212556255054397,1322218
cosmic_907391,-0.42125627626468,907391
cosmic_1297447,-0.42141434253974586,1297447
cosmic_905946,-0.4214231796404394,905946
cosmic_908445,-0.4214333839373892,908445
cosmic_1290907,-0.42145410845477455,1290907
cosmic_907048,-0.42146371107997416,907048
cosmic_907176,-0.42149654972723405,907176
cosmic_1327774,-0.4215358160788263,1327774
cosmic_905945,-0.4215549723800648,905945
cosmic_924248,-0.4216265175598969,924248
cosmic_687448,-0.4217048697449394,687448
cosmic_1298531,-0.421748678308705,1298531
cosmic_1287706,-0.4218940733130678,1287706
cosmic_925339,-0.42197267411262634,925339
cosmic_1327766,-0.42202200969091863,1327766
cosmic_905971,-0.4220853960053022,905971
cosmic_724825,-0.4221850416590161,724825
cosmic_909774,-0.42220551090743674,909774
cosmic_909252,-0.42226654266987246,909252
cosmic_924111,-0.4225461480093155,924111
cosmic_753561,-0.4225609902541237,753561
cosmic_1331045,-0.42265699798924017,1331045
cosmic_909719,-0.4226575966239621,909719
cosmic_908475,-0.4226841483023184,908475
cosmic_735784,-0.4227413758001955,735784
cosmic_907287,-0.42274613639805275,907287
cosmic_908482,-0.4229831867232669,908482
cosmic_1290455,-0.42301150204545435,1290455
cosmic_905976,-0.42302260688153154,905976
cosmic_1240212,-0.42308702399333536,1240212
cosmic_753562,-0.42314638765287643,753562
cosmic_909703,-0.4233374198098702,909703
cosmic_1524415,-0.42342246414924245,1524415
cosmic_910933,-0.42353902078267514,910933
cosmic_1330931,-0.42360244535162567,1330931
cosmic_910852,-0.42364666175368015,910852
cosmic_1298157,-0.4239594897999122,1298157
cosmic_1660034,-0.4243880591370247,1660034
cosmic_906846,-0.4244203161970824,906846
cosmic_906792,-0.4244248966437683,906792
cosmic_924250,-0.42450174005817637,924250
cosmic_909722,-0.4246460459430132,909722
cosmic_753612,-0.42501703348085207,753612
cosmic_909976,-0.42518659699537886,909976
cosmic_910851,-0.425304428220708,910851
cosmic_971777,-0.4253691850664947,971777
cosmic_908147,-0.4254829472604172,908147
cosmic_1240130,-0.4256390278359102,1240130
cosmic_907787,-0.4256535729722319,907787
cosmic_906814,-0.42568462009883357,906814
cosmic_687807,-0.4257994800071534,687807
cosmic_1503367,-0.4258065787817436,1503367
cosmic_1240219,-0.42581458241721265,1240219
cosmic_907317,-0.42584058266075375,907317
cosmic_906842,-0.42586581509674043,906842
cosmic_1240198,-0.4260586377465839,1240198
cosmic_909747,-0.42612751593459,909747
cosmic_907043,-0.4266439082968939,907043
cosmic_909744,-0.4268054427335865,909744
cosmic_910906,-0.4268210402810042,910906
cosmic_910399,-0.426827428089891,910399
cosmic_907069,-0.42688205781927213,907069
cosmic_909249,-0.4270067084490052,909249
cosmic_907280,-0.42717013171175583,907280
cosmic_749714,-0.4273339510720375,749714
cosmic_909751,-0.42739568497292574,909751
cosmic_906868,-0.4274407812804413,906868
cosmic_930297,-0.42756246391655595,930297
cosmic_905939,-0.42761373131791747,905939
cosmic_908159,-0.42763417659006847,908159
cosmic_907321,-0.4277235250623229,907321
cosmic_910951,-0.4277658613878152,910951
cosmic_1524418,-0.4280123436567242,1524418
cosmic_910944,-0.42819772253617044,910944
cosmic_724863,-0.4284663305199148,724863
cosmic_910704,-0.4284694068697524,910704
cosmic_907175,-0.428659895475058,907175
cosmic_1290798,-0.4286670119761476,1290798
cosmic_1299050,-0.4286836443601417,1299050
cosmic_1503363,-0.4289506008569842,1503363
cosmic_905949,-0.42895907568712816,905949
cosmic_905958,-0.4289835666503189,905958
cosmic_909711,-0.4290208302879201,909711
cosmic_908128,-0.42922514135707707,908128
cosmic_905944,-0.4292365643830156,905944
cosmic_907272,-0.429282901600417,907272
cosmic_911905,-0.42937596986710314,911905
cosmic_925343,-0.4294002905020344,925343
cosmic_1659823,-0.42941183157009505,1659823
cosmic_906798,-0.4294440073010992,906798
cosmic_1660036,-0.4296771275900608,1660036
cosmic_909251,-0.4297585824237535,909251
cosmic_909749,-0.4298190993942849,909749
cosmic_909748,-0.42987041737766535,909748
cosmic_910781,-0.42996024067009486,910781
cosmic_683667,-0.4300559278991113,683667
cosmic_1298352,-0.4300593489014578,1298352
cosmic_1299064,-0.43029657993864817,1299064
cosmic_910910,-0.4303034906482837,910910
cosmic_687588,-0.43045614239754654,687588
cosmic_908451,-0.43067784837187967,908451
cosmic_724834,-0.4307767767769872,724834
cosmic_909761,-0.4309017699364355,909761
cosmic_907061,-0.43100156077576457,907061
cosmic_753614,-0.4310189720244392,753614
cosmic_1298526,-0.43109697934861596,1298526
cosmic_946358,-0.4312407043720506,946358
cosmic_909777,-0.431344579695815,909777
cosmic_753538,-0.43139503423622,753538
cosmic_909904,-0.43152425744620876,909904
cosmic_724812,-0.43190956023460464,724812
cosmic_1298219,-0.43210085914561636,1298219
cosmic_907045,-0.43214533339806044,907045
cosmic_753608,-0.43220325592421216,753608
cosmic_687799,-0.43244362201482767,687799
cosmic_907274,-0.4324704368164425,907274
cosmic_906855,-0.43250294462163275,906855
cosmic_753532,-0.43253182528227924,753532
cosmic_908457,-0.43273979251858546,908457
cosmic_753622,-0.43282135932373533,753622
cosmic_1331038,-0.43291652243643186,1331038
cosmic_909773,-0.4330710963173558,909773
cosmic_1330984,-0.4331540815415957,1330984
cosmic_1240184,-0.4332522351390125,1240184
cosmic_909698,-0.43357245776411907,909698
cosmic_908119,-0.43366933889341797,908119
cosmic_907285,-0.4336697772073771,907285
cosmic_910784,-0.4336956319385284,910784
cosmic_1290769,-0.4337669571679493,1290769
cosmic_1297449,-0.43382630332367816,1297449
cosmic_1290908,-0.43384931731443915,1290908
cosmic_907799,-0.4341861260429226,907799
cosmic_910932,-0.4344573849616838,910932
cosmic_907056,-0.4345225924187619,907056
cosmic_906763,-0.4345597589028385,906763
cosmic_909706,-0.4346614330552131,909706
cosmic_910705,-0.43492814991641454,910705
cosmic_1331035,-0.43495952475614635,1331035
cosmic_1295740,-0.43499769675059213,1295740
cosmic_1298168,-0.4353936885528219,1298168
cosmic_906853,-0.43545385484611454,906853
cosmic_905989,-0.43575693049214553,905989
cosmic_724869,-0.4358614870509495,724869
cosmic_907071,-0.43587618024602753,907071
cosmic_753570,-0.4360398496857444,753570
cosmic_1247871,-0.43622070451889366,1247871
cosmic_906800,-0.4362319627632246,906800
cosmic_924239,-0.4364531465042512,924239
cosmic_908158,-0.43676080879539053,908158
cosmic_917486,-0.4368399356487635,917486
cosmic_909704,-0.4368733637513229,909704
cosmic_753584,-0.43688326890139856,753584
cosmic_907289,-0.43696068377741326,907289
cosmic_910952,-0.4371686669744348,910952
cosmic_909743,-0.43735060950332505,909743
cosmic_910549,-0.4374302339502499,910549
cosmic_753548,-0.43743633826265776,753548
cosmic_908455,-0.43748852991832793,908455
cosmic_906804,-0.4375603179540204,906804
cosmic_905980,-0.43768205854606523,905980
cosmic_910689,-0.43770554064282396,910689
cosmic_905962,-0.43781693054188736,905962
cosmic_1331025,-0.43785321565740304,1331025
cosmic_946361,-0.438275998353822,946361
cosmic_909702,-0.43829643150773806,909702
cosmic_687780,-0.43851378294354565,687780
cosmic_907298,-0.4385934247920526,907298
cosmic_907783,-0.43864933622627567,907783
cosmic_909781,-0.4388836788183586,909781
cosmic_909263,-0.4389146151092342,909263
cosmic_910925,-0.43903195108056686,910925
cosmic_908146,-0.43909450299844943,908146
cosmic_749716,-0.43909971712305124,749716
cosmic_1290906,-0.4392463617823965,1290906
cosmic_946359,-0.43928939773613473,946359
cosmic_1240154,-0.4397062157007477,1240154
cosmic_1290771,-0.43975009451394215,1290771
cosmic_1330982,-0.4397750916923629,1330982
cosmic_905937,-0.4398862543174429,905937
cosmic_1303912,-0.4399207875018987,1303912
cosmic_910687,-0.4399641802116144,910687
cosmic_1330935,-0.4400454519102394,1330935
cosmic_1240202,-0.44011088728360254,1240202
cosmic_1331033,-0.4401277099506202,1331033
cosmic_910545,-0.4403169545308924,910545
cosmic_910861,-0.4403954908304963,910861
cosmic_906807,-0.4405485175447222,906807
cosmic_906693,-0.44105164776364336,906693
cosmic_909709,-0.44145219037599004,909709
cosmic_906851,-0.44155918865873034,906851
cosmic_907268,-0.4415610283577181,907268
cosmic_906801,-0.44161841837348054,906801
cosmic_688121,-0.44189651546321185,688121
cosmic_909262,-0.44197901912144105,909262
cosmic_908460,-0.4420346337837473,908460
cosmic_1295741,-0.44222392992148096,1295741
cosmic_909699,-0.4424112692800144,909699
cosmic_753535,-0.44249766375416133,753535
cosmic_924110,-0.44254824067051857,924110
cosmic_910548,-0.4426604495821853,910548
cosmic_1327768,-0.44268309420410346,1327768
cosmic_910935,-0.4427761400349872,910935
cosmic_1330941,-0.4431869289073039,1330941
cosmic_907313,-0.4432819846348116,907313
cosmic_907322,-0.44343445933124775,907322
cosmic_907269,-0.44351177580531104,907269
cosmic_908141,-0.44364326083896205,908141
cosmic_724866,-0.4438543457265601,724866
cosmic_1331049,-0.444081055682352,1331049
cosmic_687812,-0.44413627030462055,687812
cosmic_1298146,-0.4441422626561636,1298146
cosmic_1240143,-0.44427395397399766,1240143
cosmic_907284,-0.44438250119803785,907284
cosmic_910079,-0.4447169632231798,910079
cosmic_908136,-0.4447523237295323,908136
cosmic_907065,-0.4448381911180519,907065
cosmic_1240121,-0.44491531842231397,1240121
cosmic_1330983,-0.4452471073968531,1330983
cosmic_907794,-0.4458069886250786,907794
cosmic_1660035,-0.4458245274691382,1660035
cosmic_1298218,-0.4458984063223353,1298218
cosmic_1240123,-0.44591416389443744,1240123
cosmic_1298353,-0.44617860786911734,1298353
cosmic_909742,-0.44653125786566117,909742
cosmic_905973,-0.4466685511548527,905973
cosmic_908143,-0.44675330167129634,908143
cosmic_910554,-0.44704492095037746,910554
cosmic_907290,-0.4470964842607456,907290
cosmic_1240222,-0.44720164719114536,1240222
cosmic_910930,-0.4472286333691135,910930
cosmic_906877,-0.4472885637336856,906877
cosmic_908444,-0.4474849926913869,908444
cosmic_1674021,-0.44750964697768675,1674021
cosmic_1240146,-0.4475161802474791,1240146
cosmic_1298151,-0.4475553746050587,1298151
cosmic_907066,-0.4476496806739258,907066
cosmic_1330994,-0.4482148866296299,1330994
cosmic_946368,-0.4484555282151412,946368
cosmic_909771,-0.44861930432604313,909771
cosmic_949153,-0.44899944242760903,949153
cosmic_1298347,-0.44972358779921756,1298347
cosmic_1331036,-0.45049554626986726,1331036
cosmic_909753,-0.45068576729700854,909753
cosmic_909253,-0.4508381247600069,909253
cosmic_909757,-0.45086831235155794,909757
cosmic_906831,-0.45092335939599887,906831
cosmic_905961,-0.45092696698225143,905961
cosmic_1330991,-0.45096133038438135,1330991
cosmic_907792,-0.4510005632557594,907792
cosmic_907051,-0.45119146957899586,907051
cosmic_1330933,-0.45121471700768667,1330933
cosmic_998189,-0.45127049919553197,998189
cosmic_910697,-0.4516023097885851,910697
cosmic_907281,-0.4516553190576481,907281
cosmic_1331031,-0.451906316837384,1331031
cosmic_910700,-0.45208050113007336,910700
cosmic_910947,-0.452289943579061,910947
cosmic_1331034,-0.4523116117982194,1331034
cosmic_946382,-0.45244180889311814,946382
cosmic_906790,-0.4528939256913715,906790
cosmic_906862,-0.4529906871956962,906862
cosmic_1480371,-0.4536076631546987,1480371
cosmic_909770,-0.454326872480125,909770
cosmic_753604,-0.4544354458817897,753604
cosmic_907291,-0.45503631386390886,907291
cosmic_1298160,-0.4554672083721448,1298160
cosmic_907299,-0.455665610781039,907299
cosmic_910924,-0.4556746439432072,910924
cosmic_908448,-0.45603757653718274,908448
cosmic_1503368,-0.4568514337842226,1503368
cosmic_909778,-0.4569593956006888,909778
cosmic_1290806,-0.45782806832947304,1290806
cosmic_909735,-0.4579819881388888,909735
cosmic_907276,-0.45844249028197803,907276
cosmic_906838,-0.45893182423288165,906838
cosmic_907795,-0.4589584360151417,907795
cosmic_1331037,-0.45943198267566693,1331037
cosmic_753583,-0.4596407306994667,753583
cosmic_909738,-0.4599271354817749,909738
cosmic_906832,-0.46005178643311034,906832
cosmic_687829,-0.4600765122225748,687829
cosmic_1323913,-0.4602002469163839,1323913
cosmic_907273,-0.46141374850583483,907273
cosmic_908470,-0.46167750694139165,908470
cosmic_908142,-0.461876656317988,908142
cosmic_1327769,-0.4619319432960655,1327769
cosmic_1240159,-0.46193781567106645,1240159
cosmic_1298529,-0.4619771583355877,1298529
cosmic_1298365,-0.4623751269929073,1298365
cosmic_722066,-0.4624498623686592,722066
cosmic_1331050,-0.4632955852608459,1331050
cosmic_908156,-0.4634131018919991,908156
cosmic_906870,-0.4636550747060365,906870
cosmic_907278,-0.4637562950674471,907278
cosmic_1298357,-0.4640249240562303,1298357
cosmic_1331032,-0.46412932814741825,1331032
cosmic_905940,-0.4649669724750578,905940
cosmic_1330995,-0.4650629647021648,1330995
cosmic_1240147,-0.4656404707183212,1240147
cosmic_910905,-0.4656533887853281,910905
cosmic_907275,-0.46650950744916386,907275
cosmic_1330942,-0.4676345251167197,1330942
cosmic_906856,-0.4678938005096407,906856
cosmic_1503370,-0.467926896977517,1503370
cosmic_753615,-0.46848521768679346,753615
cosmic_907300,-0.46924097856897146,907300
cosmic_910702,-0.46925200114556304,910702
cosmic_908139,-0.46960093549931675,908139
cosmic_753540,-0.4697708639887618,753540
cosmic_724870,-0.47040207072661305,724870
cosmic_909700,-0.47042055252381093,909700
cosmic_909715,-0.47121823821301706,909715
cosmic_925348,-0.472501670103077,925348
cosmic_910710,-0.4732690955833215,910710
cosmic_908132,-0.47491605230878764,908132
cosmic_907788,-0.4752537390634279,907788
cosmic_905938,-0.477857944933573,905938
cosmic_909696,-0.4780869531745578,909696
cosmic_909785,-0.4853620681379842,909785
cosmic_1330947,-0.48968587856203954,1330947
cosmic_910850,-0.4903370285491726,910850
