,MED1911
NCIH524,0.2818159390713837
NCIH1184,0.22810060995255826
NCIH1155,0.21400047622451346
DMS273,0.20096136199923978
D283MED,0.19995803784890903
HCC33,0.17065603700668258
NCIH446,0.1494170175144832
MHHNB11,0.12801003015102458
NCIH810,0.12111348479524704
KPNSI9S,0.11556150400193707
CORL95,0.11456751880213424
KELLY,0.11253273893091743
FUOV1,0.11136755851729035
DU145,0.10886692858212033
NCIH661,0.1058689384111511
CHP212,0.10582813688374249
NH6,0.10306736297368271
FTC133,0.10249413280456653
DMS53,0.10116169051604676
NCIH2029,0.09921118895532004
COLO668,0.09786767654253524
5637,0.09583131046695838
SNU878,0.09285561747477612
SW1463,0.09182658461374239
SKNSH,0.0913864776246358
BEN,0.08982509585345283
KNS62,0.08788123364815492
IMR32,0.08724691076982075
KYSE450,0.0869142944189561
TT2609C02,0.08586259732119579
CAOV3,0.08284461603421554
SIMA,0.08113159435015171
TUHR4TKB,0.08023534984621289
QGP1,0.07829930330736791
TE441T,0.0778943910566229
DMS454,0.07778006579840288
NCIH1341,0.07716483943216798
22RV1,0.07642889770608721
NCIH522,0.0746743946885011
YH13,0.07375501047648239
NCIH1755,0.07315758240034212
NCIH2052,0.07264152209562391
VMRCRCW,0.07246092178408514
HCC1833,0.07216590249313116
DMS114,0.07066770245854026
NCIH747,0.0695778720040987
DAOY,0.06949820972792507
WM793,0.06938421513803579
T3M10,0.06892087288310877
SUIT2,0.06824040651421837
KMS11,0.06743194418684721
NCIH2196,0.065269202977632
UBLC1,0.06454573033539403
NCIH1299,0.06451131051850402
SKES1,0.063486449194171
OV7,0.06346255563277944
ECC12,0.06250947455096499
IGR37,0.062106243925567996
JL1,0.060643287594659784
NCIH2286,0.06018645053718408
SKNBE2,0.06000443671811786
HARA,0.05960673981403806
SKNDZ,0.05958228493335692
TE14,0.05922737661392506
TOV112D,0.058941407113730734
ES2,0.058609901317802963
ZR751,0.05805094985115693
SKMEL3,0.057692604360824976
ESS1,0.05658427491400165
ISTMES1,0.05647805156339273
SNU398,0.05587232449839183
NCIH196,0.05529084150411804
COLO792,0.05449368907074454
MDST8,0.05439542393541637
SNU685,0.05437555361402096
SKNFI,0.05385613281883871
TE8,0.05292244862755757
LK2,0.05255852546436886
CAL27,0.05228220782008603
TCCPAN2,0.052002585287218114
SF268,0.05079077387315066
G361,0.04990761745972384
YD15,0.04989178056328799
G292CLONEA141B1,0.04924658558077267
WM88,0.04793658220355815
OAW42,0.0473018541764264
HCC1438,0.04708398029036071
NCIH727,0.0464042605622681
YD10B,0.04630472727863297
MSTO211H,0.046278426333841875
HCC1954,0.04618754725492947
TUHR10TKB,0.04592879717218964
CADOES1,0.045577923186215834
A2780,0.045391028784232554
NCIH2170,0.04467725924566407
UMUC1,0.04242560095054051
NCIH841,0.04198694059364011
EN,0.04178381188739554
SW1088,0.04161985884713848
JHOS2,0.04160620250380669
HOS,0.041332256917794935
NCIH1581,0.04130190441738576
TE10,0.04011104776873835
DBTRG05MG,0.04002047513953407
COV434,0.03968819569366697
YD38,0.039099352419388535
A204,0.03878515986305899
BT549,0.03863639920791629
NCIH1651,0.03855882694988424
A549,0.03838199197009241
HCC1171,0.03789134416597162
NCIH1792,0.037749841194191676
OVK18,0.037205867831697076
CAL120,0.03652824150361552
SW1573,0.03638020239418095
HCC2279,0.03620934815953214
VMCUB1,0.03614568179101405
RD,0.035983107255132984
RH41,0.03595505813794349
MKN45,0.035811643755470336
COV362,0.035657473452930674
VCAP,0.03562640773778216
BICR18,0.03551506104325559
BICR16,0.03540087971531928
786O,0.03536880898753781
SNU475,0.03517144131681795
NCIH23,0.03506311540870911
COV644,0.03484574464057826
A498,0.03400049227199151
KYSE180,0.03356285705559219
A673,0.033484958429977556
ECC10,0.03346797079801874
IGR39,0.03342959682467669
VMRCRCZ,0.033333301665025405
MIAPACA2,0.033230948873121696
OAW28,0.03314888636153747
ACHN,0.0330727952948847
HEYA8,0.03272628140684466
TE4,0.03263884591568475
HS688AT,0.03246457303861892
HCC1588,0.03182938740988256
HSC3,0.031823500064209316
SW1116,0.031205323225385922
HUCCT1,0.031100688795814076
A172,0.030747194632928406
PECAPJ41CLONED2,0.030514765100258193
WM115,0.030469050063777287
NCIH1703,0.030458926767882994
SKMEL28,0.030387039538816173
KMRC2,0.029900218369607996
WM2664,0.02989602584964586
NCIH1666,0.029643149111792666
SNU119,0.02956126642923388
8305C,0.029549138046937137
CHAGOK1,0.029531301727939444
SAOS2,0.02903645477192578
NCIH211,0.028952024203089698
TE617T,0.028888679647742978
HUH28,0.028750701677531926
HT144,0.027787939587607013
CAL78,0.027480461899782142
CAL148,0.02746307278891293
IPC298,0.02726519384280138
EPLC272H,0.026693552252747332
RH30,0.02658618784289632
OVCAR8,0.026566106389995167
K029AX,0.02585829012160017
CAS1,0.025515901235024212
SNU503,0.02521473487524865
KPNYN,0.02495346620317341
MDAMB361,0.024625229491499177
PC3,0.02459909298994489
U2OS,0.024256953197343476
SF539,0.02425432739148827
SW579,0.024151662984827352
HGC27,0.023997677467911697
CALU1,0.023692762907631202
SCC25,0.02363065981091842
KMRC3,0.023588680491757344
KYSE410,0.023423788821534057
SKHEP1,0.02303782979122742
NCIH2444,0.022980046679654087
KG1C,0.022967500964119092
SKMEL24,0.022883263318907304
SW48,0.02282799960646402
KLE,0.022087690714140466
CALU3,0.021991552660311487
PECAPJ34CLONEC12,0.021801905688007762
HCT116,0.021757610184727272
KMRC1,0.02135092239085456
HMCB,0.021330193574938237
HS936T,0.02114005780823682
HS822T,0.02103700403983486
JIMT1,0.020881852088250028
EFE184,0.020634326199416762
NCIH1869,0.01930418211159853
SNU1077,0.01893824122713137
UACC257,0.01887615444139327
8505C,0.018790672699758707
SNB75,0.018788623514724413
COLO800,0.01849079535894091
MELJUSO,0.018351215003097342
HS839T,0.018204835437714163
NCIH2122,0.01787434407268572
YKG1,0.017631351920247968
RH18,0.0173704596199461
HS729,0.017369858976296955
HCT15,0.017359187960538494
CAL51,0.017340656615218976
SW1710,0.017240219194691715
NCIH2085,0.017100572941253393
NCIH1734,0.017083646610148353
CALU6,0.017016171388476702
TE6,0.016431903608204283
YAPC,0.016364249031516512
MKN1,0.016353393171428834
HS934T,0.01617339853126227
KALS1,0.015987847322105054
MKN7,0.01539343964733485
HCC1195,0.015189209227953063
WM983B,0.01489995240791015
SNU738,0.014777320612442878
CCFSTTG1,0.014422565560684568
MELHO,0.014354819171172104
LOXIMVI,0.014340254152430981
SKMEL5,0.014322827060333117
MDAMB468,0.014255707890672226
JMSU1,0.013807529296988419
NCIH460,0.012876853429930129
RMGI,0.012249314956161807
UMUC3,0.01213555061139858
MKN74,0.011953204994143051
NCIH226,0.011756137687760303
HCC1806,0.011722777977049589
BT474,0.011650532055731343
BICR56,0.011607979216183844
EFM192A,0.011362912329429292
CAL54,0.011312176235302281
NCIH650,0.01130046753400227
HS940T,0.01083116348963966
647V,0.010647113813504926
SW1417,0.010398107348283754
SBC5,0.010324452523126538
RKN,0.010126569040074805
HELA,0.009981194431824032
769P,0.009838457980608738
SW1353,0.009603319861914388
SKLMS1,0.009046372296932722
MESSA,0.009030082067484867
ISHIKAWAHERAKLIO02ER,0.008761567866899569
SNU423,0.00868165468450702
JHUEM3,0.008638303041219873
TM31,0.008451494902585153
SNU81,0.008229816486254996
COLO741,0.008147314784106062
DETROIT562,0.007936130419876827
CAKI1,0.007528661944539018
HS683,0.007301002495440718
SNU899,0.007298993282312384
CAL851,0.007019933972002089
HEPG2,0.006595156164056298
FTC238,0.006492450546393212
ML1,0.006267201208233364
PATU8988S,0.006251083771156435
KURAMOCHI,0.00622443570597146
SNU216,0.006187203194105527
HCC1569,0.00570801810382216
FU97,0.00556135942478618
DKMG,0.00525067633903046
SNU1272,0.005182668241285587
KNS42,0.004519148005762627
NCIH1693,0.004463937364125262
HEL,0.004315270517178851
SKNMC,0.004196743695905165
639V,0.004190167340302808
8MGBA,0.004113101720434544
G402,0.004020545877717627
KP2,0.0034623589321233685
SNU668,0.0032590845391470536
HCC95,0.0031790607765862992
MHHES1,0.003137184229438866
HOP62,0.0031366215446411486
RERFLCMS,0.0029870947507625563
A253,0.0029737605906324685
NCIH1650,0.0023815077254112794
NCIH1395,0.0023172329766198993
NCIH2291,0.0020152202137264583
SNUC5,0.0019421841075185232
NCIH2023,0.001628232628742076
HS294T,0.0015504870578032781
NCIH2172,0.0015169582840633036
OE21,0.001375685704068544
SKMEL30,0.0010443928633251433
42MGBA,0.0008816267764571484
TUHR14TKB,0.0008322118333770014
LI7,0.0006934505649181965
SKOV3,0.00032655834351262385
HCC44,-0.0001373765561953279
GI1,-0.0003814066008273381
A375,-0.0005457070133329672
OVSAHO,-0.0005460740724810628
SNU489,-0.0008774748047392575
YD8,-0.000983927371543301
IGR1,-0.0011036615838838529
HCC4006,-0.0011710051531444163
EKVX,-0.0013021708490769468
A2058,-0.0016884424009077316
HCC1395,-0.0020598614605101193
G401,-0.0025776722504764144
ONCODG1,-0.0027969329176575526
T24,-0.002834393807828353
MPP89,-0.0029975994956671064
SNU886,-0.0033840028226838513
NCIH1623,-0.003697394721007276
SNU46,-0.0039253181673352365
GB1,-0.004000082134031354
MEWO,-0.004008496565794036
SF126,-0.004390691934267576
PLCPRF5,-0.004595999430182748
SNU1214,-0.004605358522462677
KU1919,-0.004835958458678144
OVCAR4,-0.0049924860584596555
HS852T,-0.005316319778512953
NCIH1573,-0.005330112975492119
COV318,-0.005655326564739828
NCIH520,-0.005695347818600164
ONS76,-0.005753759276460907
HUPT4,-0.0058258752786038
UACC62,-0.006161371683447087
SNUC4,-0.0061901202694735254
CAKI2,-0.006347689233881533
COLO829,-0.006484612659428521
TE11,-0.006652586427365405
HCC15,-0.006842247361360268
TCCSUP,-0.006866939033012023
LU99,-0.007197417653956483
PECAPJ49,-0.007199071990597134
HEP3B217,-0.00726928756207617
SNU182,-0.007468570342859457
BC3C,-0.007527385378801759
SJSA1,-0.008095499336682474
NMCG1,-0.0082202305250242
SKMES1,-0.008555735655766563
JHOM1,-0.008627904729105637
OC314,-0.008797379202329043
KP4,-0.008821911527108709
GSS,-0.009163660969191157
MDAMB157,-0.00927634432191309
HS944T,-0.009398849684517553
C2BBE1,-0.009736864380188934
HLF,-0.009753456102132138
NCIH322,-0.009893870673560685
A101D,-0.00993959120600345
JHUEM2,-0.010079222122871715
HDMYZ,-0.010240204099180476
NCIH1568,-0.010554872282357748
T98G,-0.01065338136599643
NCIH2228,-0.011006967260476381
SNU410,-0.011059109553160916
OVTOKO,-0.01111058842865928
HUPT3,-0.011465602545109432
HMC18,-0.011778989040357991
MG63,-0.011819234469073714
253J,-0.011869297523228193
BCPAP,-0.01189886964174661
KYSE70,-0.01213467449445405
NB1,-0.012225434330093508
NCIH1355,-0.012231086234873104
SKNAS,-0.012508796203800028
HS578T,-0.012556257019747294
M059K,-0.012875995003907464
BICR31,-0.013067646915252995
HCC38,-0.013220432350443978
NCIH28,-0.013250357092643283
SNU626,-0.013505415017546755
RPMI7951,-0.013535716220407277
SNU840,-0.014051411322078456
WM1799,-0.014085553181062398
BICR22,-0.01422625467455889
SNU201,-0.014441711352288548
PANC0327,-0.014579050752967285
JHH2,-0.014803895050471392
KPL1,-0.014962894364282147
MFE319,-0.015170684163947944
HS895T,-0.015186498048378594
C32,-0.015197465014285722
NCIH2405,-0.015730259089483428
MFE296,-0.015853087254671158
BICR6,-0.015967797103443985
SNU8,-0.015979294235308663
MCAS,-0.016113982113841893
SW1783,-0.016517545554635808
CAMA1,-0.016780165392251647
U87MG,-0.016926900075510065
HS888T,-0.017022183147115594
SW1990,-0.017272832099522708
LMSU,-0.017306772856537166
CAL62,-0.017466327697199236
ECGI10,-0.017701522964244657
TE1,-0.017783673007410766
RCC10RGB,-0.018328471633247297
KMRC20,-0.018391017456820938
FADU,-0.018441280121500928
NCIH1563,-0.01862005081937085
JHOC5,-0.018693879009672194
SNU387,-0.019251781342164903
SNU478,-0.019392842820294905
HCC2108,-0.019698771856957373
SF295,-0.020331278864801707
KYM1,-0.02085310238709325
BFTC905,-0.021113209909015544
U251MG,-0.021162708124687055
MDAMB453,-0.02123619527233628
LOUNH91,-0.021318872178840906
BXPC3,-0.021657143122302155
CAL12T,-0.02178078944674804
OV56,-0.02233302697381904
NUGC3,-0.02275712846314039
LUDLU1,-0.023358751371301303
MOLP8,-0.023638069994210417
HSC4,-0.023643972327366706
HUH6,-0.023667118544486554
NCIH2110,-0.024254738646725883
PC14,-0.02445495835828295
KNS60,-0.024513664073511982
PATU8902,-0.024542782930003906
HCC1143,-0.02454661709439432
SH4,-0.024783054628054402
LXF289,-0.02530509378740946
LCLC97TM1,-0.025635824142309388
KCL22,-0.02570192122450876
GCT,-0.02578478415808057
SNU1196,-0.026116110222331484
SW1271,-0.026224197165925337
SNU1041,-0.026358798174353062
HOP92,-0.02649509716682159
HCC366,-0.02663764198985841
MALME3M,-0.026672195752010058
SNU1105,-0.026858193739027467
HT1197,-0.02696947185655764
PANC0813,-0.02708947192172793
CW2,-0.027745735894476854
OV90,-0.027831062723866637
HSC2,-0.02801261348464298
NCIH647,-0.028146247938449866
PANC1,-0.02815558595835256
MDAMB231,-0.028218871877637792
PATU8988T,-0.028318336638677236
KASUMI2,-0.028399016557806838
HCC1419,-0.028642755067181044
HEC1A,-0.02864456391909835
JHH1,-0.029027440431314142
NCIH2452,-0.02914433999402479
GMS10,-0.029190376661101136
CFPAC1,-0.029636832813232313
SCC4,-0.029692921873148863
SNU449,-0.029736125384016217
HPAFII,-0.029809640096690022
NCIH2030,-0.02991863169018931
KMH2,-0.029991069726321297
AGS,-0.030009674599339207
RERFLCAI,-0.030327816028162966
HEC1B,-0.030622937314708918
SCABER,-0.030730048058565298
ACCMESO1,-0.03088162176695066
EFO21,-0.030933696406104955
HEC251,-0.031017051858705708
PECAPJ15,-0.03103432262906871
CMLT1,-0.031044214329363093
OVISE,-0.031152341676702278
LN18,-0.03226620386650958
BFTC909,-0.03235656807805249
HCC1500,-0.03253995555564457
IGROV1,-0.032548465961733046
PANC1005,-0.03276050619571951
ASPC1,-0.0328186739547726
LCLC103H,-0.03300069570979257
SU8686,-0.03304967185962914
SNU61,-0.03317916607741011
MORCPR,-0.03346333018307349
LOVO,-0.03366734785537722
JHH4,-0.033831494605404196
SNU466,-0.03397421592907944
BHT101,-0.034011485469865176
NCIH1339,-0.034031173671733854
PSN1,-0.034632974187488494
JURKAT,-0.035225651801570064
HT29,-0.03546254951897036
COLO678,-0.03567710073960679
KP3,-0.03600813468132859
AU565,-0.036029528166731266
HS746T,-0.0363012704544664
LN229,-0.03634437346704452
HUH1,-0.03642754238977879
BHY,-0.0368170078942131
KYSE150,-0.037096586147147864
CL34,-0.037486450677876884
SKLU1,-0.03756304187236261
OSRC2,-0.03760114604911821
ZR7530,-0.03761848934321498
RT112,-0.037671209347634925
SH10TC,-0.0377958067186694
RKO,-0.03850093657624073
NCIH508,-0.03919847284190973
KYSE520,-0.03936935293357916
MCF7,-0.03943494963927974
MDAMB415,-0.03978338403390817
SNU1066,-0.03983878706647501
RERFLCAD1,-0.04009453713587379
PANC0403,-0.040473087860639294
HEC59,-0.04095204885512615
HCC78,-0.04113904244919597
PANC0504,-0.04114879266909467
LAMA84,-0.04138266408549413
L33,-0.04166265296884544
EFO27,-0.04173943082600746
CJM,-0.04174772146247123
HT1080,-0.042244731987756426
PANC0203,-0.04225024085754723
SNU601,-0.04253295609592345
IALM,-0.04274241267996298
CAPAN2,-0.04285869918053333
GOS3,-0.04331662379522379
RERFLCAD2,-0.04381233640805742
OE19,-0.04405075077332827
HCC1428,-0.04453443782204164
SNU1076,-0.04474993507435567
TYKNU,-0.04483099220708507
KNS81,-0.04492356638388297
SNU761,-0.04513202182133125
253JBV,-0.04537128420468295
2313287,-0.04538547800008588
JVM2,-0.04556085069117849
RT4,-0.04566362718121148
SQ1,-0.04587631593153929
SNU1079,-0.04626916607180395
DANG,-0.04634918778159369
HPAC,-0.04670947973279462
CCK81,-0.04681256325787338
SW948,-0.047152159851974025
OUMS23,-0.04762078767098246
JHUEM7,-0.04765949055887459
COLO201,-0.04772751967738782
RL952,-0.048221458362563724
JHH5,-0.04827665662005016
PK45H,-0.04833616470479064
SNUC2A,-0.04867699316998356
HCC202,-0.04889000034927243
COLO680N,-0.04903339567370823
HS766T,-0.04915328205630418
SW620,-0.04961434958310083
NCIH1793,-0.04972855001473023
EBC1,-0.04992546924264833
HT55,-0.05007728259731416
U118MG,-0.05021101954514008
NCIH2009,-0.050645175282935315
GAMG,-0.050667783691429956
LS123,-0.051157215759163696
KMBC2,-0.0516504492203074
CL11,-0.05223157555458955
ALLSIL,-0.05230661487613028
HCC1937,-0.05297707963088794
DLD1,-0.05325930308510251
HS611T,-0.053476028668152625
CAPAN1,-0.05355578820954955
SNU308,-0.05382147566450633
TE15,-0.0539924497996995
TE9,-0.05457385145794878
HDQP1,-0.054634426015019076
SNU245,-0.05472633143070047
SNU719,-0.054817561141346734
SNU213,-0.05484251521509363
TOV21G,-0.054916475859698284
CORL105,-0.055434553903990345
SKBR3,-0.05548721156424051
HT1376,-0.05581782086574834
SNU869,-0.05595652455144268
KYSE510,-0.05607070395709393
HEC50B,-0.05615187685190686
HCC827,-0.05669460787883285
LS1034,-0.0567773862952772
AM38,-0.057571929657397734
SKUT1,-0.058602921358852186
GSU,-0.05948317994422907
DV90,-0.06022513904331588
LS411N,-0.06227360389785526
NCIH358,-0.06256766615325751
LNCAPCLONEFGC,-0.06301256631411864
CAL33,-0.06301659369376744
T84,-0.06315807026726689
SNGM,-0.06362521658689282
CAL29,-0.06364783413005616
PK1,-0.06489634559293439
HEC265,-0.06505943846371204
HCC2935,-0.06576926223385166
NCIH1373,-0.06599538444007653
BT20,-0.06618335228257365
LS180,-0.06724730983850033
NCIH2087,-0.06769338478163717
T47D,-0.06787442847805836
SCC9,-0.06825017686071579
HEC6,-0.06835175088514643
SKMEL31,-0.06911535900353638
OE33,-0.06941786711415979
HCC56,-0.07000834104597906
KE39,-0.07102503850266496
NCIH2126,-0.0716381997959606
OCUM1,-0.07367100795271304
KYSE30,-0.07369242275712405
PK59,-0.07407894028791669
HT115,-0.07573379435214622
NCIH1838,-0.07573969151957144
NCIH1944,-0.07614191213979817
SNU1033,-0.07901180892578653
SKCO1,-0.07972548825029907
TE5,-0.08307037600184787
LS513,-0.08405139948071146
IM95,-0.08446479849548184
AN3CA,-0.08552487034228441
NCIH1915,-0.08567697269475404
NCIH1435,-0.08575633952947585
KM12,-0.0859594093075066
NCIH838,-0.08598079812184718
HEC151,-0.08752500268004756
MDAMB435S,-0.09004868793522414
SNU407,-0.09130881879493111
HEC108,-0.09246077557406873
NCIH2342,-0.09695722646449076
RCM1,-0.09865344821297298
NCIH441,-0.09942244256623343
JHUEM1,-0.11269327449791557
KYSE140,-0.12879713947199736
NCIN87,-0.16903853724752943
