,RCMB20,COSMIC ID
cosmic_688031,-0.02944797505322934,688031
cosmic_910691,-0.08400813915169329,910691
cosmic_906834,-0.09847429869029134,906834
cosmic_908483,-0.12634307126374222,908483
cosmic_753594,-0.1363449625788188,753594
cosmic_753582,-0.1423149285233351,753582
cosmic_910941,-0.14490426869964057,910941
cosmic_688006,-0.1537823006309516,688006
cosmic_687985,-0.16005952333834647,687985
cosmic_688022,-0.1607095202064478,688022
cosmic_713899,-0.16154286697261835,713899
cosmic_753547,-0.17045844273280336,753547
cosmic_753589,-0.17071511863221758,753589
cosmic_907170,-0.1778069724546195,907170
cosmic_908467,-0.18176232300005982,908467
cosmic_687997,-0.18567231562392278,687997
cosmic_1240193,-0.18585555711758855,1240193
cosmic_687804,-0.1915129612406614,687804
cosmic_753588,-0.20186310529905285,753588
cosmic_713878,-0.20334924607460395,713878
cosmic_949173,-0.20336263360045717,949173
cosmic_908135,-0.20523363430642338,908135
cosmic_688027,-0.20721373676074842,688027
cosmic_753616,-0.2074177703719389,753616
cosmic_688018,-0.21047616513325984,688018
cosmic_910937,-0.21100625155498795,910937
cosmic_1240181,-0.2112118090252785,1240181
cosmic_910568,-0.2125360525071491,910568
cosmic_713885,-0.21256879078629418,713885
cosmic_688086,-0.21401848502938314,688086
cosmic_949175,-0.21644508795592113,949175
cosmic_687980,-0.21811726243723334,687980
cosmic_753620,-0.2181765237948103,753620
cosmic_907314,-0.22089727430471587,907314
cosmic_753618,-0.22885316865399055,753618
cosmic_688014,-0.2337589038293786,688014
cosmic_688025,-0.23546721291812717,688025
cosmic_753599,-0.23901642298948408,753599
cosmic_949179,-0.24221815839109986,949179
cosmic_688001,-0.24312225655059477,688001
cosmic_688023,-0.24591114056983568,688023
cosmic_924241,-0.24751744731803915,924241
cosmic_908447,-0.2491126829982567,908447
cosmic_946357,-0.2532838531383432,946357
cosmic_910567,-0.25412142370815277,910567
cosmic_1322213,-0.2544008981870125,1322213
cosmic_688010,-0.25539488845825786,688010
cosmic_949178,-0.25762080856559627,949178
cosmic_753551,-0.2598437741541696,753551
cosmic_1330964,-0.2599987134661953,1330964
cosmic_753605,-0.26122557767419885,753605
cosmic_909731,-0.2615015788798466,909731
cosmic_688021,-0.2623294303275441,688021
cosmic_688026,-0.2639838767822708,688026
cosmic_1322212,-0.26593247371535367,1322212
cosmic_717431,-0.26844415071261823,717431
cosmic_688013,-0.2705251390434985,688013
cosmic_1297438,-0.27648637451127506,1297438
cosmic_1299075,-0.27655265284136343,1299075
cosmic_949177,-0.27776168010648805,949177
cosmic_949170,-0.27998215650373354,949170
cosmic_908458,-0.2799923768682537,908458
cosmic_908454,-0.2819875260013431,908454
cosmic_753607,-0.29079519582202273,753607
cosmic_687600,-0.2923249774983262,687600
cosmic_908468,-0.29398643180570455,908468
cosmic_906848,-0.29649935335603883,906848
cosmic_949171,-0.29662587248646916,949171
cosmic_908481,-0.29666199767391793,908481
cosmic_949155,-0.29810917228236394,949155
cosmic_688007,-0.2986027507448307,688007
cosmic_909194,-0.2989194003824705,909194
cosmic_687995,-0.3009008386853229,687995
cosmic_753564,-0.30305681353132985,753564
cosmic_949166,-0.3036124333854695,949166
cosmic_910942,-0.30490073891000297,910942
cosmic_910899,-0.30554250785377735,910899
cosmic_1330972,-0.3063430148587107,1330972
cosmic_906875,-0.30700294151507074,906875
cosmic_1297439,-0.30786642131185055,1297439
cosmic_909730,-0.308627992664393,909730
cosmic_949164,-0.3088568977792794,949164
cosmic_684055,-0.30903207135562855,684055
cosmic_688011,-0.3117300154755451,688011
cosmic_908469,-0.3120266708326188,908469
cosmic_1298534,-0.31356561329118215,1298534
cosmic_907319,-0.31484796582828484,907319
cosmic_946360,-0.31493898534087955,946360
cosmic_713880,-0.3164113694953681,713880
cosmic_909264,-0.3165145393291021,909264
cosmic_688087,-0.31667717039681487,688087
cosmic_908129,-0.3171217511356797,908129
cosmic_949168,-0.31819441574293006,949168
cosmic_687983,-0.3182757124604891,687983
cosmic_910692,-0.3192828380900071,910692
cosmic_908471,-0.31945201640768617,908471
cosmic_713869,-0.31971276046025066,713869
cosmic_906833,-0.320558974562838,906833
cosmic_949167,-0.32067312720041447,949167
cosmic_1327765,-0.320728708161002,1327765
cosmic_753539,-0.32103945454652466,753539
cosmic_930299,-0.3211984880223604,930299
cosmic_907295,-0.3214679545475339,907295
cosmic_909779,-0.3217881519248573,909779
cosmic_925341,-0.3218226112827776,925341
cosmic_1240192,-0.325416487776559,1240192
cosmic_908440,-0.3258755446202996,908440
cosmic_910569,-0.3258945074163294,910569
cosmic_1480359,-0.3260686441397011,1480359
cosmic_753565,-0.32608557510080666,753565
cosmic_687802,-0.32739700970603064,687802
cosmic_908138,-0.3278898513396671,908138
cosmic_683667,-0.32824633283874227,683667
cosmic_998184,-0.3284196280348443,998184
cosmic_910780,-0.3284953811221572,910780
cosmic_925342,-0.32877873482080366,925342
cosmic_724855,-0.3303580403975753,724855
cosmic_1299061,-0.3304115086504299,1299061
cosmic_906847,-0.3307291551329529,906847
cosmic_906844,-0.3307722204566964,906844
cosmic_906850,-0.33093414677437966,906850
cosmic_724859,-0.3309668055889954,724859
cosmic_1240209,-0.3321009077815228,1240209
cosmic_907299,-0.33286444090901013,907299
cosmic_907320,-0.3341088983155035,907320
cosmic_753556,-0.33415601417915197,753556
cosmic_1240127,-0.33428873188084096,1240127
cosmic_684072,-0.3345486015057365,684072
cosmic_905944,-0.3348964165866929,905944
cosmic_949160,-0.33506739287952475,949160
cosmic_753577,-0.33638267766207963,753577
cosmic_910566,-0.3363946210094779,910566
cosmic_1240216,-0.33667575562307894,1240216
cosmic_1327775,-0.33703013650923186,1327775
cosmic_1330973,-0.3373785959180499,1330973
cosmic_910706,-0.33767922440454795,910706
cosmic_905942,-0.3381304342836564,905942
cosmic_906808,-0.3383966052771263,906808
cosmic_1240156,-0.33858768235114606,1240156
cosmic_1480358,-0.3387232821519055,1480358
cosmic_949163,-0.3387421471814649,949163
cosmic_724828,-0.3388583382144103,724828
cosmic_1240199,-0.33935823079969324,1240199
cosmic_724872,-0.33943684226438464,724872
cosmic_971773,-0.339493010364656,971773
cosmic_909707,-0.3397659813228578,909707
cosmic_910851,-0.3398347006793612,910851
cosmic_684057,-0.3398698430969132,684057
cosmic_684062,-0.33996413240058815,684062
cosmic_907047,-0.34036169196917676,907047
cosmic_924248,-0.34062627112278354,924248
cosmic_749710,-0.34082766451078983,749710
cosmic_949090,-0.34156684628797035,949090
cosmic_908121,-0.342012686362949,908121
cosmic_1299070,-0.34229953112438233,1299070
cosmic_907790,-0.3424868539373959,907790
cosmic_1240129,-0.3425339360405329,1240129
cosmic_907060,-0.3426726426544229,907060
cosmic_1298222,-0.34332891464144677,1298222
cosmic_910687,-0.3434952461771974,910687
cosmic_949157,-0.34352436079290816,949157
cosmic_1240174,-0.34359199157493026,1240174
cosmic_910934,-0.34363334721716865,910934
cosmic_753572,-0.34382791902934196,753572
cosmic_906804,-0.34396666710889556,906804
cosmic_907391,-0.34411737381307417,907391
cosmic_907053,-0.34442358799111733,907053
cosmic_910545,-0.34467767954383854,910545
cosmic_687787,-0.34491809651750377,687787
cosmic_1659817,-0.34517677860208135,1659817
cosmic_753559,-0.3454708318974117,753559
cosmic_908159,-0.34553614264058663,908159
cosmic_909737,-0.3460365136567888,909737
cosmic_907280,-0.34614363888350946,907280
cosmic_925345,-0.34668348826173817,925345
cosmic_909744,-0.34711556191062115,909744
cosmic_1299052,-0.3472404286922799,1299052
cosmic_1240210,-0.34725256507521207,1240210
cosmic_909718,-0.3477480452513478,909718
cosmic_687505,-0.3479198325901107,687505
cosmic_949172,-0.3479622411260691,949172
cosmic_1240217,-0.34796688017499855,1240217
cosmic_1240182,-0.34803160725363,1240182
cosmic_1240221,-0.3482130490817173,1240221
cosmic_910931,-0.34901348621350503,910931
cosmic_907313,-0.34907679085804977,907313
cosmic_909724,-0.3492586766827229,909724
cosmic_906820,-0.3495421443793509,906820
cosmic_1240178,-0.3495965213526046,1240178
cosmic_909251,-0.3496280780338565,909251
cosmic_924100,-0.35029056518592555,924100
cosmic_910906,-0.3503303088290679,910906
cosmic_905991,-0.35037355009768356,905991
cosmic_907055,-0.35056647890070464,907055
cosmic_906812,-0.3506229409609926,906812
cosmic_905936,-0.3506565292015834,905936
cosmic_1330985,-0.3510457022411867,1330985
cosmic_905950,-0.35106194487125286,905950
cosmic_908119,-0.3510955884322128,908119
cosmic_909721,-0.35136270158291955,909721
cosmic_684681,-0.35163060612965885,684681
cosmic_1240205,-0.3516485060827232,1240205
cosmic_1503364,-0.3517456370846564,1503364
cosmic_1240189,-0.35193967936624027,1240189
cosmic_1480374,-0.3519800717472912,1480374
cosmic_910399,-0.35200702030276043,910399
cosmic_946355,-0.3520190123262597,946355
cosmic_905952,-0.3522614051772732,905952
cosmic_1298538,-0.3528916718405777,1298538
cosmic_1298223,-0.35306616464110846,1298223
cosmic_907791,-0.3531174931243796,907791
cosmic_753534,-0.35324971122607907,753534
cosmic_724879,-0.3533260668467151,724879
cosmic_906794,-0.35355042190734903,906794
cosmic_684052,-0.35365522829263346,684052
cosmic_925340,-0.35371169369245997,925340
cosmic_908151,-0.3537470404198064,908151
cosmic_949165,-0.3537908059482855,949165
cosmic_908147,-0.3538818508719011,908147
cosmic_906843,-0.35395417545687125,906843
cosmic_907785,-0.3539994535738115,907785
cosmic_909976,-0.354066064383813,909976
cosmic_724831,-0.3542424072281778,724831
cosmic_905964,-0.3542598232862019,905964
cosmic_909727,-0.3544408634751918,909727
cosmic_909975,-0.3545622182891735,909975
cosmic_1240149,-0.3545771609902379,1240149
cosmic_909716,-0.3546603573200114,909716
cosmic_1327766,-0.35482257497569086,1327766
cosmic_722066,-0.35491561823135026,722066
cosmic_753585,-0.35501387591313105,753585
cosmic_905933,-0.35515635700869946,905933
cosmic_924250,-0.3553016840627524,924250
cosmic_1331035,-0.35537880190107296,1331035
cosmic_905958,-0.3554436597828343,905958
cosmic_971774,-0.3555543650177948,971774
cosmic_1330942,-0.3556097800105268,1330942
cosmic_749711,-0.35582501851088216,749711
cosmic_908463,-0.3558658848141345,908463
cosmic_905965,-0.35589250315817933,905965
cosmic_949088,-0.3560050269966917,949088
cosmic_906865,-0.35602568297262266,906865
cosmic_1503371,-0.35607371060859744,1503371
cosmic_753583,-0.3561862649144545,753583
cosmic_909769,-0.35631099712655295,909769
cosmic_1503361,-0.356350740502996,1503361
cosmic_949161,-0.35657680423024596,949161
cosmic_1240142,-0.3566169346813436,1240142
cosmic_722058,-0.35661906279576383,722058
cosmic_907275,-0.35675302266640213,907275
cosmic_1659818,-0.3568159142787651,1659818
cosmic_909248,-0.35684462488772717,909248
cosmic_908150,-0.3569145342155755,908150
cosmic_687452,-0.3569774066718506,687452
cosmic_1290455,-0.357043281979576,1290455
cosmic_909907,-0.3571153195192157,909907
cosmic_905962,-0.35727650362141905,905962
cosmic_1331039,-0.35732316240786877,1331039
cosmic_1298134,-0.3573905909872689,1298134
cosmic_949174,-0.357654640871645,949174
cosmic_949176,-0.35785414972956753,949176
cosmic_1298349,-0.35803276848377397,1298349
cosmic_909697,-0.3580587030559643,909697
cosmic_909703,-0.35868594462934766,909703
cosmic_1330987,-0.3587436293806561,1330987
cosmic_909256,-0.3588209131217076,909256
cosmic_909257,-0.35890609569655213,909257
cosmic_722046,-0.35895461093532827,722046
cosmic_1330950,-0.35901799918390725,1330950
cosmic_753586,-0.35903264677529223,753586
cosmic_908146,-0.35904196177177256,908146
cosmic_909260,-0.35913720414459926,909260
cosmic_909756,-0.3591625680890469,909756
cosmic_949156,-0.3594029743814858,949156
cosmic_910695,-0.35955224852961176,910695
cosmic_924239,-0.3596395519294252,924239
cosmic_1480361,-0.3596456229219805,1480361
cosmic_908474,-0.35975246435414404,908474
cosmic_908443,-0.3599291406357175,908443
cosmic_1330943,-0.3599948872145838,1330943
cosmic_724868,-0.3601262001680555,724868
cosmic_687814,-0.3601502342830366,687814
cosmic_949158,-0.36019826076228084,949158
cosmic_905968,-0.3606750090719211,905968
cosmic_949162,-0.36091693774749045,949162
cosmic_724825,-0.36130350569330955,724825
cosmic_724874,-0.3613853792564884,724874
cosmic_1290907,-0.36138737240865554,1290907
cosmic_906828,-0.3614074112785063,906828
cosmic_910853,-0.3614723174004958,910853
cosmic_1240206,-0.3615557901330998,1240206
cosmic_907787,-0.36160696474208315,907787
cosmic_1299059,-0.36161482091118324,1299059
cosmic_1240204,-0.3616879819064799,1240204
cosmic_687821,-0.36178372530404473,687821
cosmic_905959,-0.36190396481277215,905959
cosmic_909249,-0.3619242124458831,909249
cosmic_1240201,-0.3629953853645598,1240201
cosmic_906852,-0.36305120864355245,906852
cosmic_905935,-0.3632148812739432,905935
cosmic_1330931,-0.3633014104023728,1330931
cosmic_910703,-0.3633954630667275,910703
cosmic_907323,-0.36356109420941896,907323
cosmic_907318,-0.36360249633506825,907318
cosmic_910926,-0.36373672543184465,910926
cosmic_1247871,-0.3638308563314459,1247871
cosmic_905934,-0.3639778277733971,905934
cosmic_1290806,-0.36414549673600377,1290806
cosmic_910705,-0.3641671441149687,910705
cosmic_905948,-0.3642362042757966,905948
cosmic_911905,-0.3647128576251041,911905
cosmic_909708,-0.3647366684439354,909708
cosmic_906841,-0.3647443041748439,906841
cosmic_925338,-0.3648205530190896,925338
cosmic_905977,-0.3648575186528822,905977
cosmic_909702,-0.36497832758001786,909702
cosmic_924108,-0.3651368840617743,924108
cosmic_1331045,-0.365209693930808,1331045
cosmic_907059,-0.3652844269791754,907059
cosmic_908451,-0.3653462488760438,908451
cosmic_910919,-0.36544102127004907,910919
cosmic_910544,-0.3654516358275517,910544
cosmic_905938,-0.36554373373202625,905938
cosmic_909253,-0.3655841544668136,909253
cosmic_905949,-0.3657368327900592,905949
cosmic_1240131,-0.36576448096803116,1240131
cosmic_1295740,-0.36595778355590663,1295740
cosmic_910930,-0.36646737386955974,910930
cosmic_906854,-0.36648582512169625,906854
cosmic_753573,-0.3664908998476494,753573
cosmic_1299067,-0.36672277950794613,1299067
cosmic_910951,-0.3667912522990946,910951
cosmic_1240172,-0.36679695407912316,1240172
cosmic_687798,-0.36701359646100745,687798
cosmic_753576,-0.3671185367785888,753576
cosmic_908126,-0.36727705819682605,908126
cosmic_910710,-0.3673490086263477,910710
cosmic_906795,-0.3675786543400315,906795
cosmic_909728,-0.3676694283216569,909728
cosmic_908472,-0.367728840991012,908472
cosmic_687829,-0.36779225208628913,687829
cosmic_946358,-0.3678179087311627,946358
cosmic_906863,-0.36783566963831754,906863
cosmic_907298,-0.36788491874679846,907298
cosmic_908143,-0.3680424181191204,908143
cosmic_753575,-0.36820740179627615,753575
cosmic_908131,-0.36827443726474407,908131
cosmic_909776,-0.3684150313158937,909776
cosmic_1298356,-0.36843092587715154,1298356
cosmic_905956,-0.36861274250743814,905956
cosmic_908125,-0.3686963371430167,908125
cosmic_905990,-0.36871011771569123,905990
cosmic_906849,-0.3687492384540075,906849
cosmic_908127,-0.3687928643429686,908127
cosmic_909722,-0.36891371393357775,909722
cosmic_753563,-0.3690560347612959,753563
cosmic_908475,-0.36930997265983184,908475
cosmic_735784,-0.3695164491429216,735784
cosmic_907073,-0.36955843214524986,907073
cosmic_908448,-0.36973604600361637,908448
cosmic_1299078,-0.36984763362296313,1299078
cosmic_906765,-0.36986512826124013,906765
cosmic_1298215,-0.3699144608354585,1298215
cosmic_907322,-0.3699451592156864,907322
cosmic_909771,-0.3700172607135919,909771
cosmic_1327774,-0.37008718179003275,1327774
cosmic_1298146,-0.370129888374961,1298146
cosmic_1287381,-0.37023214881310273,1287381
cosmic_905971,-0.3702818782815506,905971
cosmic_1330984,-0.3702829451280336,1330984
cosmic_1240191,-0.3703390017052919,1240191
cosmic_724870,-0.37041617395942117,724870
cosmic_909743,-0.3706114832079507,909743
cosmic_1240168,-0.3706313262668702,1240168
cosmic_924106,-0.37069202839266713,924106
cosmic_907796,-0.37069423015521297,907796
cosmic_924110,-0.3707585556581824,924110
cosmic_907072,-0.3708747057817733,907072
cosmic_907270,-0.37088927171986746,907270
cosmic_908455,-0.37092330186034334,908455
cosmic_753581,-0.37107390341417207,753581
cosmic_907269,-0.3714187454048242,907269
cosmic_1299062,-0.3714638615278521,1299062
cosmic_908148,-0.3718479694364669,908148
cosmic_749717,-0.3719336452314379,749717
cosmic_1240140,-0.3719922401104626,1240140
cosmic_906855,-0.3721765334577293,906855
cosmic_749713,-0.3722388154675912,749713
cosmic_1331038,-0.37225223323388534,1331038
cosmic_907300,-0.3722531001112242,907300
cosmic_907272,-0.37240403697163893,907272
cosmic_906831,-0.37262482203246117,906831
cosmic_971777,-0.3726997278851956,971777
cosmic_1659819,-0.37295784615443134,1659819
cosmic_906800,-0.3729848651291888,906800
cosmic_1298352,-0.3730282166671598,1298352
cosmic_687596,-0.3730669743773265,687596
cosmic_753600,-0.3731572930987912,753600
cosmic_1290810,-0.373238579851683,1290810
cosmic_909974,-0.3733693622512434,909974
cosmic_1327768,-0.37356445595607846,1327768
cosmic_687562,-0.37365676776880075,687562
cosmic_687459,-0.37377193942965575,687459
cosmic_907312,-0.37425701949489326,907312
cosmic_1330995,-0.37428030683534974,1330995
cosmic_909252,-0.3742832658865168,909252
cosmic_1503362,-0.3743010889411679,1503362
cosmic_1298475,-0.3743523143112322,1298475
cosmic_909701,-0.37440207143887366,909701
cosmic_687780,-0.3744149517381601,687780
cosmic_925348,-0.37448700565032816,925348
cosmic_1330994,-0.37448914069191647,1330994
cosmic_908124,-0.37461551460383274,908124
cosmic_1240200,-0.3747314006150454,1240200
cosmic_1298362,-0.37485208576482637,1298362
cosmic_906826,-0.37506463895781855,906826
cosmic_687800,-0.375154242745208,687800
cosmic_910688,-0.3752283563770034,910688
cosmic_687568,-0.3754269937821678,687568
cosmic_1331040,-0.3754904821569753,1331040
cosmic_753623,-0.3754939374843188,753623
cosmic_930082,-0.37551212364120945,930082
cosmic_724838,-0.37555793908967083,724838
cosmic_909255,-0.3756173084317282,909255
cosmic_1322224,-0.37565332584042127,1322224
cosmic_1298350,-0.3759542720457114,1298350
cosmic_907050,-0.3761455719803991,907050
cosmic_924187,-0.3761897432713539,924187
cosmic_907277,-0.3762720830686557,907277
cosmic_1331025,-0.3762932230319747,1331025
cosmic_1240141,-0.3762979530278628,1240141
cosmic_906851,-0.37631860526806965,906851
cosmic_753596,-0.3763297357883996,753596
cosmic_909742,-0.3764689144547697,909742
cosmic_1659928,-0.3765983434999799,1659928
cosmic_753548,-0.37684024098374175,753548
cosmic_910546,-0.3768903005126289,910546
cosmic_909740,-0.3769597605533064,909740
cosmic_909758,-0.37696977380628083,909758
cosmic_909263,-0.377111789121181,909263
cosmic_907173,-0.37717225644788205,907173
cosmic_1330983,-0.37727034371666984,1330983
cosmic_1479995,-0.3774584614549281,1479995
cosmic_949153,-0.3774591155066538,949153
cosmic_1298539,-0.37753775084784524,1298539
cosmic_687563,-0.3775604686369543,687563
cosmic_687448,-0.37757334070425186,687448
cosmic_946372,-0.37759881417751745,946372
cosmic_910401,-0.3776701332233727,910401
cosmic_906807,-0.37776616725710105,906807
cosmic_1298531,-0.3778169094336618,1298531
cosmic_724878,-0.3778599605209473,724878
cosmic_909732,-0.3779349152132859,909732
cosmic_905946,-0.377997213859974,905946
cosmic_1240190,-0.37824981709551014,1240190
cosmic_909696,-0.3783201346444748,909696
cosmic_906838,-0.3783453884752096,906838
cosmic_1327773,-0.3784229719274668,1327773
cosmic_907783,-0.37847375977923864,907783
cosmic_910922,-0.3785689463655995,910922
cosmic_909698,-0.3786118035210355,909698
cosmic_683665,-0.37861677412156486,683665
cosmic_1327769,-0.3786876821872515,1327769
cosmic_1298355,-0.37875002438669003,1298355
cosmic_753608,-0.37876128107051993,753608
cosmic_1240160,-0.37893941897906724,1240160
cosmic_909748,-0.37894377098114274,909748
cosmic_909711,-0.3789893898263682,909711
cosmic_1660034,-0.3790228423180285,1660034
cosmic_1298533,-0.379119536140576,1298533
cosmic_906798,-0.3793440835616789,906798
cosmic_905940,-0.3794300535701099,905940
cosmic_908444,-0.3794837615397222,908444
cosmic_909719,-0.3794920735626264,909719
cosmic_909739,-0.37954298117175495,909739
cosmic_909757,-0.37963035462960587,909757
cosmic_905969,-0.37975868867170887,905969
cosmic_1330933,-0.379767834924799,1330933
cosmic_687820,-0.3798057165430671,687820
cosmic_1331049,-0.37989786673147935,1331049
cosmic_1240166,-0.3799158879201107,1240166
cosmic_924104,-0.3799654552999936,924104
cosmic_1298156,-0.3801118335561235,1298156
cosmic_908136,-0.3802322575728448,908136
cosmic_1290768,-0.38034061098681576,1290768
cosmic_906824,-0.3804429769849431,906824
cosmic_946353,-0.3804467379215057,946353
cosmic_930298,-0.3804651082719944,930298
cosmic_724839,-0.3806434819117488,724839
cosmic_907000,-0.38066625569130425,907000
cosmic_1479988,-0.38080734838786456,1479988
cosmic_907171,-0.38082297361363204,907171
cosmic_905979,-0.38101698406480966,905979
